ScenarioTime, GameTime, Frame Number, FrameRate, FrameRate-XRDevice, dt                , car_x              , car_z             , car_yaw           , A_velocity_raw        , A_accel_raw, A_steering, A_indicators, A_horn, ped_x             , ped_z             , ped_yaw           , ped_avatar_x       , ped_avatar_z      , ped_avatar_yaw    , car_speed_xz          , ped_speed_xz      , car_speed_xz_smooth   , ped_speed_xz_smooth, car_accel_xz           , ped_accel_xz           , car_ped_distance_xz, distance_change       , distance_closing     , avatar_vr_gap_xz  , ped_stopped, ped_walking, car_slowing, close_interaction, ped_possible_noise, car_possible_noise, car_accel_xz_raw_unsmoothed, ped_accel_xz_raw_unsmoothed
    2.994385, 2827.719,       215163,  0.014758,                0.0, 0.041992          , 81.72957611083984  , 57.98582458496094 , 269.506591796875  , 3.40523514470954      , 0.858017   , -0.004303 ,             ,       , 12.739070892333984, 67.13856506347656 , 323.8765869140625 , 14.347487449645996 , 57.90010070800781 ,  94.50775909423828, 3.390991127214397     , 0.0850046482783079, 3.390991127214397     ,  0.0850046482783079, 1.9305006695690254     , -0.05489634965829298   , 69.59498881795831  , -3.306775707640541    , 3.306775707640541    , 9.377431816286483 ,            ,            ,           0,                  ,                   ,                   , 2.1868646393826947         , 1.0951223246008064
    3.035156, 2827.76 ,       215166,  0.014221,                0.0, 0.0407710000000003, 81.58844757080078  , 57.98439025878906 , 269.4954528808594 , 3.5205493577525653    , 0.856264   , -0.004303 ,             ,       , 12.735655784606934, 67.13441467285156 , 321.082763671875  , 14.742212295532228 , 57.97473907470703 ,  92.03174591064452, 3.4616719866179406    , 0.1318295165236267, 3.4616719866179406    ,  0.1318295165236267, 1.9123111381620144     , -0.04179118729835883   , 69.45811603787496  , -3.3571111840119205   , 3.3571111840119205   , 9.376882536044752 ,            ,            ,           0,                  ,                   ,                   , 1.7336062250997808         , 1.1484846642299282
    3.089844, 2827.815,       215170,  0.013933,                0.0, 0.0546879999999996, 81.39437103271484  , 57.982383728027344, 269.4807434082031 , 3.596946910579721     , 0.854642   , -0.004303 ,             ,       , 12.729330062866213, 67.12574005126953 , 315.8354797363281 , 15.288779258728027 , 58.105506896972656,  88.47306060791016, 3.5489853428944134    , 0.1963154383480403, 3.5489853428944134    ,  0.1963154383480403, 1.9005518496962082     , -0.02868602493842468   , 69.27112541488528  , -3.4192258446036425   , 3.4192258446036425   , 9.376320512017186 ,            ,            ,           0,                  ,                   ,                   , 1.5965724889641848         , 1.1791603610374144
    3.131348, 2827.856,       215173,  0.013847,                0.0, 0.0415040000000002, 81.24299621582031  , 57.98079299926758 , 269.469482421875  , 3.673002255935735     , 0.854545   , -0.004303 ,             ,       , 12.723323822021484, 67.11558532714844 , 310.4079895019531 , 15.755834579467772 , 58.24524688720703 ,  85.23194885253906, 3.6474357841296623    , 0.2842623165100332, 3.6474357841296623    ,  0.2842623165100332, 1.892168044839696      , -0.015580862578490524  , 69.1258991683076   , -3.499090366655687    , 3.499090366655687    , 9.37438134135419  ,            ,            ,           0,                  ,                   ,                   , 2.372071155436788          , 2.1189976426848585
    3.172119, 2827.897,       215176,  0.013761,                0.0, 0.0407709999999998, 81.09122467041016  , 57.97917175292969 , 269.45831298828125, 3.748843274525224     , 0.854791   , -0.004303 ,             ,       , 12.718191146850586, 67.10517883300781 , 303.3099060058594 , 16.31613540649414  , 58.450950622558594,  81.34141540527344, 3.722749119742656     , 0.2845999639040643, 3.722749119742656     ,  0.2842623165100332, 1.8816310349815621     , -0.02033385937431364   , 68.97938618485553  , -3.5935587415582138   , 3.5935587415582138   , 9.37234596107277  ,            ,            ,           0,                  ,                   ,                   , 1.847228069289288          , 0.0
    3.213867, 2827.939,       215179,  0.013821,                0.0, 0.0417480000000001, 80.93229675292969  , 57.97743988037109 , 269.4466552734375 , 3.8245048985103938    , 0.854971   , -0.004303 ,             ,       , 12.713666915893556, 67.09290313720703 , 295.6382141113281 , 16.947853088378906 , 58.7354736328125  ,  76.93634796142578, 3.8070650929124974    , 0.3133770631415681, 3.8070650929124974    ,  0.2842623165100332, 1.8684420296882527     , -0.025086856170136753  , 68.82494553015849  , -3.699354572603245    , 3.699354572603245    , 9.36882919388492  ,            ,            ,           0,                  ,                   ,                   , 2.0196410168113803         , 0.0
    3.256348, 2827.981,       215182,  0.013987,                0.0, 0.0424809999999999, 80.76729583740234  , 57.975616455078125, 269.4345703125    , 3.937633511561101     , 0.855102   , -0.004303 ,             ,       , 12.710784912109377, 67.08129119873047 , 288.7093811035156 , 17.574859619140625 , 59.07758331298828 ,  72.6635513305664 , 3.884348074602215     , 0.2816374597705495, 3.884348074602215     ,  0.2816374597705495, 1.8522630833158804     , -0.02983985296595987   , 68.6629593875891   , -3.813143348070663    , 3.813143348070663    , 9.365818847056184 ,            ,            ,           0,                  ,                   ,                   , 1.8192364042682097         , -0.0617889583457005
    3.300293, 2828.025,       215185,  0.014349,                0.0, 0.0439449999999999, 80.5931625366211   , 57.9736557006836  , 269.421875        , 4.012778669184359     , 0.854455   , -0.004303 ,             ,       , 12.708288192749023, 67.0693359375     , 281.7195129394531 , 18.095983505249023 , 59.41339111328125 ,  69.10440063476562, 3.962779373175597     , 0.2779197775337748, 3.962779373175597     ,  0.2779197775337748, 1.8345429173486        , -0.031161725156981047  , 68.49151453759592  , -3.901350551670941    , 3.901350551670941    , 9.361663951019407 ,            ,            ,           0,                  ,                   ,                   , 1.7847604636109202         , -0.084598526266348
    3.343262, 2828.068,       215188,  0.014293,                0.0, 0.0429690000000002, 80.41913604736328  , 57.971656799316406, 269.4091796875    , 4.0875619510522405    , 0.851475   , -0.00415  ,             ,       , 12.706429481506348, 67.0587387084961  , 275.5543212890625 , 18.49134826660156  , 59.70465087890625 ,  66.40052032470703, 4.050314616581923     , 0.2503898040653901, 4.050314616581923     ,  0.2503898040653901, 1.8215428756022867     , -0.03248359734800222   , 68.31973132337382  , -3.997840634459767    , 3.997840634459767    , 9.356703113568845 ,            ,            ,           0,                  ,                   ,                   , 2.037171993910148          , -0.6406938366818995
    3.386963, 2828.112,       215191,  0.01439 ,                0.0, 0.0437009999999999, 80.23921966552734  , 57.96955871582031 , 269.39630126953125, 4.161660685796597     , 0.844995   , -0.00351  ,             ,       , 12.70565414428711 , 67.05084228515625 , 270.7177124023437 , 18.720924377441406 , 59.88932800292969 ,  65.05169677734375, 4.117265388755286     , 0.1815609848160492, 4.117265388755286     ,  0.2101406342695914, 1.8009086788756865     , -0.0338054695390234    , 68.14141312944969  , -4.080414496787887    , 4.080414496787887    , 9.35258054188293  ,            ,            ,           0,                  ,                   ,                   , 1.5320192254951552         , -0.9210125579688953
    3.431152, 2828.156,       215194,  0.014518,                0.0, 0.0441889999999998, 80.05392456054688  , 57.967384338378906, 269.3839416503906 , 4.234748124463838     , 0.83431    , -0.002502 ,             ,       , 12.706725120544434, 67.04161834716797 , 266.3135070800781 , 18.765146255493164 , 59.924278259277344,  65.15000915527344, 4.193529211914502     , 0.2101406342695914, 4.193529211914502     ,  0.1823161677550352, 1.7849946063700541     , -0.03512734173004457   , 67.95577234685608  , -4.201063219208618    , 4.201063219208618    , 9.346710468132004 ,            ,            ,           0,                  ,                   ,                   , 1.7258553748493008         , -0.6296695221561093
    3.475098, 2828.2  ,       215197,  0.014577,                0.0, 0.043946          , 79.86553955078125  , 57.965179443359375, 269.3731994628906 , 4.341594227638046     , 0.82377    , -0.001343 ,             ,       , 12.707345962524414, 67.03363037109375 , 261.2814636230469 , 18.67146873474121  , 59.84571075439453 ,  66.13273620605469, 4.287032098146582     , 0.1823161677550352, 4.287032098146582     ,  0.1815609848160492, 1.7727442144999659     , -0.03644921392106575   , 67.7676897073119   , -4.2798579971823845   , 4.2798579971823845   , 9.340072208404194 ,            ,            ,           0,                  ,                   ,                   , 2.127676835936843          , -0.0171843384832753
    3.520996, 2828.246,       215200,  0.014897,                0.0, 0.0458979999999997, 79.66451263427734  , 57.96283721923828 , 269.364501953125  , 4.411053087496568     , 0.815419   , -0.000946 ,             ,       , 12.708910942077637, 67.0262680053711  , 256.684326171875  , 18.51362609863281  , 59.72010040283203 ,  67.46873474121094, 4.380159506170099     , 0.1639909780944429, 4.380159506170099     ,  0.1639909780944429, 1.7582629202874158     , -0.03710839798287564   , 67.56625175026002  , -4.388817749180375    , 4.388817749180375    , 9.331388057793584 ,            ,            ,           0,                  ,                   ,                   , 2.0290079747160386         , -0.3828054974422929
    3.564697, 2828.29 ,       215203,  0.014664,                0.0, 0.0437009999999999, 79.47068786621094  , 57.96059799194336 , 269.3582763671875 , 4.47945013401087      , 0.809331   , -0.000916 ,             ,       , 12.711112022399902, 67.02019500732422 , 252.1859436035156 , 18.362041473388672 , 59.606544494628906,  68.23538208007812, 4.435543862991024     , 0.1478128917541616, 4.435543862991024     ,  0.1541456385143066, 1.7437816260748655     , -0.03578652579185447   , 67.37148703217598  , -4.45675655211654     , 4.45675655211654     , 9.32176043376141  ,            ,            ,           0,                  ,                   ,                   , 1.2673475852023022         , -0.225288656555602
    3.608398, 2828.333,       215206,  0.014624,                0.0, 0.0437010000000004, 79.27352905273438  , 57.95832061767578 , 269.35333251953125, 4.546860317533517     , 0.804892   , -0.000916 ,             ,       , 12.712261199951172, 67.01355743408203 , 248.26336669921875, 18.32950019836425  , 59.58464813232422 ,  68.29816436767578, 4.511841055615037     , 0.1541456385143066, 4.511841055615037     ,  0.1541456385143066, 1.7314535368639368     , -0.031033528996031352  , 67.17439759291594  , -4.509952615730487    , 4.509952615730487    , 9.313542149957586 ,            ,            ,           0,                  ,                   ,                   , 1.7458912295831073         , 0.0
    3.653809, 2828.379,       215209,  0.014857,                0.0, 0.0454109999999996, 79.0645980834961   , 57.955902099609375, 269.34893798828125, 4.613531652897269     , 0.801657   , -0.000916 ,             ,       , 12.713756561279297, 67.00711822509766 , 243.845947265625  , 18.24121856689453  , 59.52009582519531 ,  69.49482727050781, 4.601197215765804     , 0.1455718016353193, 4.601197215765804     ,  0.1541456385143066, 1.709117495137317      , -0.026939716262018132  , 66.96535435623878  , -4.603361226952996    , 4.603361226952996    , 9.30636022514492  ,            ,            ,           0,                  ,                   ,                   , 1.967720599651372          , 0.0
    3.698242, 2828.423,       215212,  0.014796,                0.0, 0.0444330000000001, 78.85763549804688  , 57.9534912109375  , 269.34503173828125, 4.712390452036206     , 0.799298   , -0.000977 ,             ,       , 12.71527099609375 , 67.00027465820312 , 239.83090209960932, 18.098852157592773 , 59.42031097412109 ,  70.51521301269531, 4.658173589140504     , 0.1577460723653395, 4.658173589140504     ,  0.1577460723653395, 1.6835745837265141     , -0.022845903528004904  , 66.75819554669634  , -4.662273750195436    , 4.662273750195436    , 9.297246666322764 ,            ,            ,           0,                  ,                   ,                   , 1.28229859281839           , 0.0810306270347013
    3.745361, 2828.47 ,       215215,  0.015149,                0.0, 0.0471189999999999, 78.63441467285156  , 57.95087814331055 , 269.341064453125  , 4.777700082389643     , 0.797579   , -0.000977 ,             ,       , 12.71851921081543 , 66.99283599853516 , 234.55599975585932, 17.97467613220215  , 59.33870697021485 ,  71.29020690917969, 4.737709187748499     , 0.1722644844075485, 4.737709187748499     ,  0.1577460723653395, 1.6612385419998943     , -0.018752090793991684  , 66.53316673973767  , -4.775755150972565    , 4.775755150972565    , 9.285088947577028 ,            ,            ,           0,                  ,                   ,                   , 1.6879729749781454         , 0.0
    3.793213, 2828.518,       215218,  0.015482,                0.0, 0.0478520000000002, 78.40392303466797  , 57.94816589355469 , 269.3371276855469 , 4.842564746872054     , 0.796325   , -0.000977 ,             ,       , 12.721426010131836, 66.98564910888672 , 228.29556274414065, 17.910322189331055 , 59.29803466796875 ,  71.60977935791016, 4.817094279741564     , 0.1620094201208872, 4.817094279741564     ,  0.1620094201208872, 1.6405008310258893     , -0.014658278059978462  , 66.30133119512463  , -4.844845452918016    , 4.844845452918016    , 9.274915598037468 ,            ,            ,           0,                  ,                   ,                   , 1.6589712445261349         , 0.0890944528033872
    3.839355, 2828.564,       215221,  0.015455,                0.0, 0.0461419999999996, 78.17841339111328  , 57.94549560546875 , 269.33331298828125, 4.939124352937067     , 0.795021   , -0.000977 ,             ,       , 12.723587036132812, 66.97894287109375 , 223.3053741455078 , 17.900009155273438 , 59.29061126708984 ,  71.6370620727539 , 4.887639300621761     , 0.1526987478482523, 4.887639300621761     ,  0.1620094201208872, 1.6141650896897646     , -0.010564465325965238  , 66.07524092019244  , -4.89988025946408     , 4.89988025946408     , 9.268537576589615 ,            ,            ,           0,                  ,                   ,                   , 1.528867861822151          , 0.0
    3.886719, 2828.612,       215224,  0.015556,                0.0, 0.0473639999999999, 77.94245910644531  , 57.94268035888672 , 269.3293762207031 , 5.002941176351566     , 0.791211   , -0.000977 ,             ,       , 12.726555824279783, 66.9716796875     , 218.3705902099609 , 17.89769744873047  , 59.284934997558594,  71.6259994506836 , 4.982076659007772     , 0.1656637639779779, 4.982076659007772     ,  0.1526987478482523, 1.587664915847263      , -0.009901777196753954  , 65.8379591860567   , -5.009748630515774    , 5.009748630515774    , 9.264272752270893 ,            ,            ,           0,                  ,                   ,                   , 1.993863659868483          , -0.1965769840519141
    3.936035, 2828.661,       215227,  0.015952,                0.0, 0.0493160000000001, 77.69404602050781  , 57.9397087097168  , 269.32525634765625, 5.097305320475221     , 0.782007   , -0.000977 ,             ,       , 12.72757053375244 , 66.96444702148438 , 213.519760131836  , 17.88713264465332  , 59.2739486694336  ,  71.74665832519531, 5.037530609211889     , 0.1480959259195861, 5.037530609211889     ,  0.1480959259195861, 1.561164742004762      , -0.00910424711131823   , 65.59031055550105  , -5.021669043629739    , 5.021669043629739    , 9.2609311669583   ,            ,            ,           0,                  ,                   ,                   , 1.1244616393080742         , -0.0933332372590268
    3.983398, 2828.708,       215230,  0.015857,                0.0, 0.0473630000000002, 77.45207214355469  , 57.936790466308594, 269.3212585449219 , 5.1583713472495365    , 0.770396   , -0.000977 ,             ,       , 12.72784423828125 , 66.95885467529297 , 210.117431640625  , 17.849849700927734 , 59.24589538574219 ,  72.15335845947266, 5.10929361638669      , 0.1182154868708317, 5.10929361638669      ,  0.139777645641364 , 1.5375785989215804     , -0.008306717025882508  , 65.35000627792482  , -5.073670957841086    , 5.073670957841086    , 9.258762388227064 ,            ,            ,           0,                  ,                   ,                   , 1.5151702209488545         , -0.1756282388831388
    4.032471, 2828.758,       215233,  0.016083,                0.0, 0.0490729999999999, 77.19662475585938  , 57.93370056152344 , 269.31707763671875, 5.21802533727482      , 0.75738    , -0.000977 ,             ,       , 12.72830867767334 , 66.95201110839844 , 206.81788635253903, 17.7408447265625   , 59.16846466064453 ,  73.10330200195312, 5.205837728193986     , 0.139777645641364 , 5.205837728193986     ,  0.1186276318177174, 1.5139924558383984     , -0.007509186940446785  , 65.09603446506382  , -5.175387949809399    , 5.175387949809399    , 9.257921632081134 ,            ,            ,           0,                  ,                   ,                   , 1.967357035585673          , -0.4309908467720861
    4.080566, 2828.806,       215236,  0.016053,                0.0, 0.048095          , 76.94413757324219  , 57.93062210083008 , 269.3128967285156 , 5.304139293666598     , 0.746165   , -0.000977 ,             ,       , 12.729182243347168, 66.94637298583984 , 204.0514373779297 , 17.580169677734375 , 59.06290435791016 ,  74.34899139404297, 5.250149683982067     , 0.1186276318177174, 5.250149683982067     ,  0.1182154868708317, 1.487276202832586      , -0.006187314749425608  , 64.84477042939521  , -5.224327594731511    , 5.224327594731511    , 9.256411653342456 ,            ,            ,           0,                  ,                   ,                   , 0.9213422557039426         , -0.0085693928035286
    4.12915 , 2828.854,       215239,  0.016169,                0.0, 0.0485839999999999, 76.6850357055664   , 57.92744827270508 , 269.30865478515625, 5.359812257537385     , 0.738454   , -0.000977 ,             ,       , 12.728771209716797, 66.94080352783203 , 201.40164184570312, 17.37993812561035  , 58.94026947021485 ,  75.80995178222656, 5.333469981974283     , 0.1149474072426301, 5.333469981974283     ,  0.1186276318177174, 1.465920962091867      , -0.005528130687615715  , 64.58826782952302  , -5.279569402934966    , 5.279569402934966    , 9.254290836503635 ,            ,            ,           0,                  ,                   ,                   , 1.7149740242099532         , 0.0084831415051398
    4.17749 , 2828.903,       215242,  0.016124,                0.0, 0.0483399999999996, 76.42410278320312  , 57.92423248291016 , 269.30438232421875, 5.44141332652731      , 0.735301   , -0.000977 ,             ,       , 12.72857666015625 , 66.93551635742188 , 199.08526611328125, 17.173625946044922 , 58.82325744628906 ,  77.23542022705078, 5.398277567870814     , 0.1094486672404307, 5.398277567870814     ,  0.1149474072426301, 1.4414356114285172     , -0.005528130687615715  , 64.32980091029958  , -5.346853935114591    , 5.346853935114591    , 9.250254471917684 ,            ,            ,           0,                  ,                   ,                   , 1.3406616859025855         , -0.0761320764395394
    4.225098, 2828.95 ,       215245,  0.015979,                0.0, 0.0476080000000003, 76.1639404296875   , 57.9210090637207  , 269.30010986328125, 5.49520549216906      , 0.735437   , -0.000977 ,             ,       , 12.72918701171875 , 66.92922973632812 , 196.73052978515625, 16.98325538635254  , 58.72010040283203 ,  78.47293853759766, 5.465096661872914     , 0.132670566243945 , 5.465096661872914     ,  0.1097864903722173, 1.4200803706877978     , -0.005528130687615715  , 64.07117901900112  , -5.432320015511235    , 5.432320015511235    , 9.245912726720135 ,            ,            ,           0,                  ,                   ,                   , 1.4035265922134856         , -0.1084044041004205
    4.274658, 2829.0  ,       215248,  0.016194,                0.0, 0.0495599999999996, 75.89012908935547  , 57.91759490966797 , 269.295654296875  , 5.548778781346125     , 0.736946   , -0.000977 ,             ,       , 12.729497909545898, 66.92379760742188 , 194.444091796875  , 16.819795608520508 , 58.63761901855469 ,  79.53791809082031, 5.525274920318765     , 0.1097864903722173, 5.525274920318765     ,  0.1094486672404307, 1.4065717816840637     , -0.004868946625805823  , 63.79950640925808  , -5.481691076332619    , 5.481691076332619    , 9.24074081839968  ,            ,            ,           0,                  ,                   ,                   , 1.2142505739679477         , -0.0068164473726109
    4.32373 , 2829.049,       215251,  0.016343,                0.0, 0.0490720000000006, 75.61454772949219  , 57.91413879394531 , 269.2911376953125 , 5.629031467779515     , 0.738753   , -0.000977 ,             ,       , 12.729425430297852, 66.91926574707031 , 192.74484252929688, 16.679439544677734 , 58.5711669921875  ,  80.44332885742188, 5.61629912980252      , 0.0923630564161057, 5.61629912980252      ,  0.1097864903722173, 1.394116857362891      , -0.00420976256399593   , 63.526615823814566 , -5.561024320254094    , 5.561024320254094    , 9.235440667617125 ,            ,            ,           0,                  ,                   ,                   , 1.8549113442238656         , 0.0068842340191268
    4.373535, 2829.099,       215254,  0.016428,                0.0, 0.0498050000000001, 75.33248901367188  , 57.91057586669922 , 269.2864990234375 , 5.68245210892692      , 0.740738   , -0.000977 ,             ,       , 12.728874206542969, 66.91413116455078 , 191.2158660888672 , 16.541927337646484 , 58.51108551025391 ,  81.36895751953125, 5.663712842653016     , 0.1036860978389094, 5.663712842653016     ,  0.1097864903722173, 1.3806082683591572     , -0.0035505785021860384 , 63.24773984041517  , -5.599357160915459    , 5.599357160915459    , 9.227705589626048 ,            ,            ,           0,                  ,                   ,                   , 0.9519870063346344         , 0.0
    4.422119, 2829.147,       215257,  0.016284,                0.0, 0.0485839999999999, 75.05467987060547  , 57.90705108642578 , 269.2819519042969 , 5.762557341443206     , 0.742185   , -0.000977 ,             ,       , 12.726263046264648, 66.90776824951172 , 189.6216735839844 , 16.40094757080078  , 58.451881408691406,  82.27217102050781, 5.718580252314646     , 0.1415661911298476, 5.718580252314646     ,  0.1256509164248529, 1.3681533440379843     , -0.002891394440376146  , 62.97495099862041  , -5.614787621331388    , 5.614787621331388    , 9.219833437737554 ,            ,            ,           0,                  ,                   ,                   , 1.129330842697797          , 0.3265360211723131
    4.470215, 2829.195,       215260,  0.016125,                0.0, 0.0480959999999992, 74.7764663696289   , 57.90349578857422 , 269.27740478515625, 5.815835341482512     , 0.74324    , -0.000977 ,             ,       , 12.725147247314451, 66.90098571777344 , 188.3387756347656 , 16.264419555664062 , 58.39714813232422 ,  83.14884185791016, 5.7850178117287205    , 0.1429162393192629, 5.7850178117287205    ,  0.1415661911298476, 1.3642863911579939     , -0.0023105463664398846 , 62.70024744644433  , -5.711567535264516    , 5.711567535264516    , 9.210955550449103 ,            ,            ,           0,                  ,                   ,                   , 1.381353114896784          , 0.330906410200327
    4.517578, 2829.243,       215263,  0.015956,                0.0, 0.0473630000000007, 74.49894714355469  , 57.899932861328125, 269.2728576660156 , 5.895501104605952     , 0.744009   , -0.000977 ,             ,       , 12.724542617797852, 66.89506530761719 , 187.45278930664065, 16.130508422851562 , 58.34532928466797 ,  84.03341674804688, 5.859892667929388     , 0.1256509164248529, 5.859892667929388     ,  0.1415661911298476, 1.3621250903792883     , -0.003319616355228992  , 62.42587173791111  , -5.793039050170312    , 5.793039050170312    , 9.203183640855524 ,            ,            ,           0,                  ,                   ,                   , 1.5808723307363557         , 0.0
    4.567627, 2829.293,       215266,  0.016249,                0.0, 0.0500489999999995, 74.20349884033203  , 57.89611053466797 , 269.2680053710937 , 5.948389440231784     , 0.743437   , -0.000977 ,             ,       , 12.72349452972412 , 66.88735961914062 , 186.57540893554688, 15.992111206054688 , 58.29107666015625 ,  84.91144561767578, 5.903674951195425     , 0.1553805191424717, 5.903674951195425     ,  0.140480763319128 , 1.3420989337007165     , -0.004463528300242539  , 62.13399625109749  , -5.83179457758634     , 5.83179457758634     , 9.19673505586148  ,            ,            ,           0,                  ,                   ,                   , 0.8747883727154965         , -0.021687302657787
    4.614014, 2829.339,       215269,  0.015883,                0.0, 0.0463870000000001, 73.92493438720703  , 57.892486572265625, 269.2634582519531 , 6.000926907863901     , 0.742036   , -0.000977 ,             ,       , 12.722854614257812, 66.88087463378906 , 185.812240600586  , 15.86025047302246  , 58.24492645263672 ,  85.73126220703125, 6.005734903205471     , 0.140480763319128 , 6.005734903205471     ,  0.1297056147526627, 1.339937632922011      , -0.004017522182530715  , 61.85859429763157  , -5.93705032586549     , 5.93705032586549     , 9.188190995083962 ,            ,            ,           0,                  ,                   ,                   , 2.2001843622145256         , -0.2322881101702042
    4.662354, 2829.387,       215272,  0.015937,                0.0, 0.0483399999999996, 73.63351440429688  , 57.88867568969727 , 269.2586669921875 , 6.078947354479392     , 0.740624   , -0.000977 ,             ,       , 12.722437858581545, 66.87461853027344 , 185.00469970703125, 15.742850303649902 , 58.205963134765625,  86.4222183227539 , 6.029062871172247     , 0.1297056147526627, 6.029062871172247     ,  0.140480763319128 , 1.3199114762434396     , -0.0034931800769452616 , 61.57033713316904  , -5.963118834557944    , 5.963118834557944    , 9.179786364855694 ,            ,            ,           0,                  ,                   ,                   , 0.4825810502022415         , 0.2229033629802522
    4.710449, 2829.436,       215275,  0.016011,                0.0, 0.048095          , 73.3388671875      , 57.884796142578125, 269.2538757324219 , 6.13043714673081      , 0.738926   , -0.000977 ,             ,       , 12.72251033782959 , 66.8687973022461  , 184.087158203125  , 15.654029846191406 , 58.174278259277344,  86.90030670166016, 6.126889618657136     , 0.1210454147842707, 6.126889618657136     ,  0.140480763319128 , 1.3208802853873642     , -0.0034931800769452616 , 61.27850352744835  , -6.067857484576153    , 6.067857484576153    , 9.175427402385797 ,            ,            ,           0,                  ,                   ,                   , 2.0340315518221983         , 0.0
    4.760254, 2829.485,       215278,  0.016308,                0.0, 0.0498050000000001, 73.03282165527344  , 57.880741119384766, 269.24884033203125, 6.206784062866776     , 0.73663    , -0.000977 ,             ,       , 12.72324562072754 , 66.86139678955078 , 182.69644165039065, 15.61983871459961  , 58.16032409667969 ,  86.97401428222656, 6.145415019487622     , 0.1493213583952619, 6.145415019487622     ,  0.1297056147526627, 1.3187189846086584     , -0.0034931800769452616 , 60.974561398445154 , -6.102642887324488    , 6.102642887324488    , 9.170546197369838 ,            ,            ,           0,                  ,                   ,                   , 0.371958655365655          , -0.2163467235511551
    4.809326, 2829.534,       215281,  0.01632 ,                0.0, 0.0490720000000006, 72.7265396118164   , 57.87666702270508 , 269.24383544921875, 6.257092160631166     , 0.734956   , -0.000977 ,             ,       , 12.724580764770508, 66.85453033447266 , 181.0927581787109 , 15.626495361328123 , 58.16553497314453 ,  86.83352661132812, 6.242034941097468     , 0.1425467978784002, 6.242034941097468     ,  0.1296556414059026, 1.3196877937525835     , -0.0034931800769452616 , 60.66990271236119  , -6.208401656422336    , 6.208401656422336    , 9.16077227720981  ,            ,            ,           0,                  ,                   ,                   , 1.9689419956358916         , -0.0010183678423572
    4.856445, 2829.582,       215284,  0.016008,                0.0, 0.0471189999999994, 72.429443359375    , 57.872684478759766, 269.2389831542969 , 6.331730535761136     , 0.733736   , -0.000977 ,             ,       , 12.725479125976562, 66.8502426147461  , 180.03265380859375, 15.664058685302734 , 58.18243408203125 ,  86.52933502197266, 6.305799020210195     , 0.0929735579524386, 6.305799020210195     ,  0.1425467978784002, 1.3129105230743687     , -0.0034931800769452616 , 60.375159587929325 , -6.25529243897093     , 6.25529243897093     , 9.152385185638432 ,            ,            ,           0,                  ,                   ,                   , 1.3532562047736092         , 0.2735872253761282
    4.903809, 2829.629,       215287,  0.015835,                0.0, 0.0473639999999999, 72.12903594970703  , 57.868629455566406, 269.23406982421875, 6.3810029614345884    , 0.732846   , -0.000977 ,             ,       , 12.728939056396484, 66.84516906738281 , 177.76528930664062, 15.703309059143066 , 58.20165252685547 ,  86.19485473632812, 6.343103973686671     , 0.1296556414059026, 6.343103973686671     ,  0.1296556414059026, 1.2950456671745032     , -0.0034931800769452616 , 60.07453515706293  , -6.347108159496508    , 6.347108159496508    , 9.140965764054064 ,            ,            ,           0,                  ,                   ,                   , 0.7876225292727863         , -0.2721720393652911
    4.952637, 2829.678,       215290,  0.016081,                0.0, 0.0488280000000003, 71.81584930419922  , 57.864376068115234, 269.2289428710937 , 6.429938720371836     , 0.732198   , -0.001007 ,             ,       , 12.733800888061523, 66.83991241455078 , 174.66244506835938, 15.78628158569336  , 58.23665618896485 ,  85.4969482421875 , 6.414670410441279     , 0.1466431907621454, 6.414670410441279     ,  0.1132423777422789, 1.2904296972749942     , -0.0034931800769452616 , 59.75992551662882  , -6.443221930738749    , 6.443221930738749    , 9.128726969983164 ,            ,            ,           0,                  ,                   ,                   , 1.4656843768863728         , -0.3361445003609317
    5.000488, 2829.726,       215293,  0.015964,                0.0, 0.0478509999999996, 71.50636291503906  , 57.86015319824219 , 269.22381591796875, 6.502793225358853     , 0.732784   , -0.001007 ,             ,       , 12.737890243530272, 66.83635711669922 , 172.32412719726562, 15.923800468444824 , 58.29386138916016 ,  84.50362396240234, 6.468312007240263     , 0.1132423777422789, 6.468312007240263     ,  0.1132423777422789, 1.2725648413751285     , -0.0034931800769452616 , 59.45002621469227  , -6.476339092945787    , 6.476339092945787    , 9.11725052942158  ,            ,            ,           0,                  ,                   ,                   , 1.1210130780753549         , 0.0
    5.048096, 2829.773,       215296,  0.015853,                0.0, 0.0476080000000003, 71.19662475585938  , 57.85589599609375 , 269.2186279296875 , 6.551115373205467     , 0.733211   , -0.001007 ,             ,       , 12.741287231445312, 66.83362579345703 , 170.4903564453125 , 16.063491821289062 , 58.355316162109375,  83.6353759765625 , 6.506625239390847     , 0.0915572845449906, 6.506625239390847     ,  0.0960896696242015, 1.2393305225645        , -0.0034931800769452616 , 59.14073145817217  , -6.496697120654111    , 6.496697120654111    , 9.105974826551044 ,            ,            ,           0,                  ,                   ,                   , 0.8047645805449571         , -0.3602904578658467
