ScenarioTime, GameTime, Frame Number, FrameRate, FrameRate-XRDevice, dt                , car_x              , car_z             , car_yaw           , A_velocity_raw        , A_accel_raw, A_steering, A_indicators, A_horn, ped_x             , ped_z             , ped_yaw           , ped_avatar_x       , ped_avatar_z      , ped_avatar_yaw    , car_speed_xz          , ped_speed_xz      , car_speed_xz_smooth   , ped_speed_xz_smooth, car_accel_xz           , ped_accel_xz          , car_ped_distance_xz, distance_change       , distance_closing     , avatar_vr_gap_xz  , ped_stopped, ped_walking, car_slowing, close_interaction, ped_possible_noise, car_possible_noise, car_accel_xz_raw_unsmoothed, ped_accel_xz_raw_unsmoothed, head_x            , head_y            , head_z            , head_rot_x          , head_rot_y        , head_rot_z         , neck_rot_x         , neck_rot_y        , neck_rot_z          , chest_rot_x         , chest_rot_y       , chest_rot_z         , hips_rot_x          , hips_rot_y        , hips_rot_z          , left_shoulder_x   , left_shoulder_y   , left_shoulder_z   , right_shoulder_x  , right_shoulder_y  , right_shoulder_z  , left_upper_arm_x  , left_upper_arm_y  , left_upper_arm_z  , right_upper_arm_x , right_upper_arm_y , right_upper_arm_z , left_lower_arm_x  , left_lower_arm_y  , left_lower_arm_z  , right_lower_arm_x , right_lower_arm_y , right_lower_arm_z , left_hand_x       , left_hand_y       , left_hand_z       , right_hand_x      , right_hand_y      , right_hand_z      , head_yaw          , head_turn_rate_deg_s, head_turn_rate_abs_deg_s, head_turn_rate_abs_smooth, head_body_yaw_diff , head_body_yaw_diff_abs, left_hand_speed_3d, left_hand_speed_3d_smooth, right_hand_speed_3d, right_hand_speed_3d_smooth, hand_activity_speed, left_hand_height_relative_to_head, right_hand_height_relative_to_head, ScenarioTime_behavior_v3, ped_speed_behavior_smooth_v3, ped_accel_behavior_smooth_v3, ped_signed_progress_speed_v3, head_turn_rate_smooth_signed_v3, head_turn_rate_abs_smooth_v3, left_hand_speed_behavior_smooth_v3, right_hand_speed_behavior_smooth_v3, hand_activity_speed_behavior_smooth_v3, movement_state_v3, head_state_v3     , hand_state_v3    , hesitation_score_v3, yield_score_v3, higher_level_inference_v3, checking_vehicle_v3, hesitating_v3, yield_candidate_v3, committed_crossing_v3, ped_behavior_phrase_v3                                                     , ped_behavior_v3_segment_id
   19.11377 , 2843.839,       216189,  0.015675,                0.0, 0.0473639999999981, 22.932741165161133 , 57.9846076965332  , 273.4616394042969 , 0.0014890970418344    , 0.0        , -0.006348 ,             ,       , 11.575506210327148, 55.4435920715332  , 179.62380981445312,  9.363948822021484 , 56.533935546875   ,  89.11903381347656, 0.0008494967377647    , 1.529944214050007 , 0.000769108512987     ,  1.1204987259720522, 0.0                    , 0.0                   , 11.638021576960451 , 0.2415929924620334    , -0.2415929924620334  , 2.465732137923704 ,            ,            ,           0,                  ,                   ,                   , 0.0                        , -3.565196857903122         , 11.607540130615234, 1.5027636289596558, 55.57634353637695 , 354.4025573730469   , 178.77627563476562, 355.3497619628906  , 353.35968017578125 , 177.31015014648438, 358.6580505371094   , 359.8791809082031   , 179.39552307128906, 358.520751953125    , 354.5860595703125   , 182.58319091796875, 359.5060119628906   , 11.671175003051758, 1.395050048828125 , 55.57345962524414 , 11.54912281036377 , 1.392719864845276 , 55.57341766357422 , 11.80527687072754 , 1.375733733177185 , 55.56460189819336 , 11.41526222229004 , 1.3706785440444946, 55.56789779663086 , 11.871654510498049, 1.117838978767395 , 55.62639617919922 , 11.393372535705566, 1.098907709121704 , 55.54978942871094 , 11.934553146362305, 0.8577623963356018, 55.697532653808594, 11.387795448303224, 0.8278839588165283, 55.49420547485352 , 178.77627563476562, 12.897033665633964  ,      12.897033665633964 ,       12.363643573034285 , -0.8475341796875   ,     0.8475341796875   , 2.3576947938144643,        1.9022831834456295,  1.748183252801967 ,         1.4029405256364935,  1.6526118545410615, -0.645001232624054               , -0.6748796701431274               ,                19.11377 ,        1.1551053729906329   , -0.0018260228323326918      , 1.1397023681150271          , 12.20168170898858              ,        12.20168170898858    ,               1.7877771900849795  ,                1.3354868045153032  ,                   1.5683586850591198  , steady_walking   , head_forward      , both_hands_motion,                   5,              0, committed_crossing       ,                   0,             0,                  0,                     1, steady_walking + both_hands_motion + committed_crossing                    ,                         15
   19.1604  , 2843.885,       216192,  0.015594,                0.0, 0.0466300000000003, 22.932741165161133 , 57.9846076965332  , 273.46124267578125, 0.0010577031719721    , 0.0        , -0.006348 ,             ,       , 11.578025817871094, 55.40093612670898 , 180.37164306640625,  9.322195053100586 , 56.52565383911133 ,  89.4149398803711 , 0.0                   , 0.9163691679322702, 0.0004950164819578    ,  1.1204987259720522, 0.0                    , 0.0                   , 11.644952528829904 , 0.1486371835610402    , -0.1486371835610402  , 2.5206670489925225,            ,            ,           0,                  ,                   ,                   , -0.0058780191084971        , 0.0                        , 11.61254596710205 , 1.5070067644119265, 55.52349090576172 , 354.0844116210937   , 179.2118682861328 , 355.03125          , 349.4422912597656  , 178.72686767578125, 357.9755859375      ,   0.7177248597145081, 183.71484375      , 358.2572021484375   , 355.8561706542969   , 184.2238006591797 , 355.7747802734375   , 11.677135467529297, 1.4000664949417114, 55.5097885131836  , 11.55556297302246 , 1.3971797227859497, 55.52047348022461 , 11.811068534851074, 1.3928860425949097, 55.48868560791016 , 11.42143726348877 , 1.3761229515075684, 55.5218620300293  , 11.884927749633787, 1.1336771249771118, 55.534400939941406, 11.401000022888184, 1.1049331426620483, 55.49531555175781 , 11.95708179473877 , 0.872238278388977 , 55.5900764465332  , 11.392542839050291, 0.8344499468803406, 55.43750762939453 , 179.2118682861328 , 9.341467968414854   ,       9.341467968414854 ,       12.55554775620794  , -1.1597747802734375,     1.1597747802734375, 2.3749221295375627,        1.9864978997094065,  1.2282621676205574,         1.3438577045234663,  1.6651778021164363, -0.6347684860229494              , -0.6725568175315859               ,                19.1604  ,        1.1666409219968266   , -0.005478068496998064       , 1.1521336846440642          , 12.008232327125569             ,        12.008232327125569   ,               1.8463472482592105  ,                1.3074142792236574  ,                   1.5835462011556294  , steady_walking   , head_forward      , both_hands_motion,                   5,              0, committed_crossing       ,                   0,             0,                  0,                     1, steady_walking + both_hands_motion + committed_crossing                    ,                         15
   19.207275, 2843.932,       216195,  0.01555 ,                0.0, 0.046875          , 22.93271827697754  , 57.98461151123047 , 273.46099853515625, 0.000873432309913     , 0.0        , -0.006348 ,             ,       , 11.58053207397461 , 55.35868835449219 , 181.18331909179688,  9.279136657714844 , 56.54196166992188 ,  89.76720428466797, 0.0004950164819578    , 0.9028703144932778, 0.0004950164819578    ,  0.9163691679322702, 0.0002653717676974     , 0.0                   , 11.651935633736755 , 0.1489729046795673    , -0.1489729046795673  , 2.587770585076939 ,            ,            ,           0,                  ,                   ,                   , 0.0                        , -4.354763904848684         , 11.614177703857422, 1.509826421737671 , 55.493125915527344, 353.881103515625    , 179.7217254638672 , 355.1653747558594  , 346.5758056640625  , 180.2295379638672 , 357.6827697753906   ,   1.574644684791565 , 188.2306365966797 , 358.0775756835937   , 356.936279296875    , 186.0484771728516 , 352.30859375        , 11.678364753723145, 1.403677463531494 , 55.46990203857422 , 11.558282852172852, 1.4003939628601074, 55.49162292480469 , 11.809969902038574, 1.408034324645996 , 55.436798095703125, 11.424320220947266, 1.3803294897079468, 55.50093078613281 , 11.885334968566896, 1.1465657949447632, 55.463035583496094, 11.404892921447754, 1.1102019548416138, 55.46459579467773 , 11.960779190063477, 0.8826744556427002, 55.49945068359375 , 11.39275074005127 , 0.8404330611228943, 55.40416717529297 , 179.7217254638672 , 10.876953125        ,      10.876953125       ,       12.757257635732431 , -1.4615936279296875,     1.4615936279296875, 1.947724388292421 ,        2.058369731624247 ,  0.7226386835817098,         1.2847748834104395,  1.6715723075173432, -0.6271519660949707              , -0.6693933606147766               ,                19.207275,        1.1798614925677162   , -0.011164648800696174       , 1.1662761006818938          , 11.82458864161339              ,        11.82458864161339    ,               1.8894031922559271  ,                1.2767885855836918  ,                   1.588442077594712   , steady_walking   , head_forward      , both_hands_motion,                   5,              0, committed_crossing       ,                   0,             0,                  0,                     1, steady_walking + both_hands_motion + committed_crossing                    ,                         15
   19.255859, 2843.981,       216198,  0.015856,                0.0, 0.0485840000000017, 22.932701110839844 , 57.9846076965332  , 273.4603881835937 , 0.0017648923479917    , 0.0        , -0.006348 ,             ,       , 11.584073066711426, 55.29798126220703 , 182.3797607421875 ,  9.246889114379885 , 56.52434158325195 ,  90.25325012207033, 0.0003619480799393    , 1.2516523162409277, 0.0003619480799393    ,  0.9163691679322702, 0.0009233062074949     , 0.0                   , 11.662303378046644 , 0.2133983268130804    , -0.2133983268130804  , 2.639391684473809 ,            ,            ,           0,                  ,                   ,                   , -0.0027389346702321        , 0.0                        , 11.617653846740724, 1.5108909606933594, 55.41994857788086 , 354.1914367675781   , 180.693588256836  , 355.1634216308594  , 347.2294006347656  , 182.2262725830078 , 357.03076171875     ,   2.6059730052948   , 192.6886749267578 , 357.9465026855469   , 357.2513732910156   , 187.2445831298828 , 351.5436096191406   , 11.681394577026367, 1.4047836065292358, 55.39263153076172 , 11.56375503540039 , 1.4012699127197266, 55.42505645751953 , 11.809467315673828, 1.4140267372131348, 55.348514556884766, 11.431211471557615, 1.3785780668258667, 55.443824768066406, 11.867842674255373, 1.1470091342926023, 55.34320068359375 , 11.40787124633789 , 1.110533356666565 , 55.396141052246094, 11.927437782287598, 0.8766739368438721, 55.34809112548828 , 11.38677215576172 , 0.8417167067527771, 55.33395385742188 , 180.693588256836  , 20.003762410850165  ,      20.003762410850165 ,       13.142611200769098 , -1.686172485351534 ,     1.686172485351534 , 3.1924993646602493,        2.118048612743121 ,  1.4506644900138972,         1.2256920622974128,  1.671870337520267 , -0.6342170238494873              , -0.6691742539405823               ,                19.255859,        1.1930820631386059   , -0.018885763743427028       , 1.1804185167197232          , 11.116610822033854             ,        11.116610822033854   ,               1.9107606564675101  ,                1.2461628919437262  ,                   1.5813437457959052  , steady_walking   , head_forward      , both_hands_motion,                   5,              0, committed_crossing       ,                   0,             0,                  0,                     1, steady_walking + both_hands_motion + committed_crossing                    ,                         15
   19.301514, 2844.027,       216201,  0.015541,                0.0, 0.045655          , 22.932748794555664 , 57.98460006713867 , 273.45965576171875, 0.0007182290720932    , 0.0        , -0.006348 ,             ,       , 11.586050033569336, 55.26410675048828 , 183.04742431640625,  9.22842502593994  , 56.53310775756836 ,  90.70861053466795, 0.0010577200820694    , 0.7432297019189577, 0.0003619480799393    ,  0.91878185195405  , 0.0021497705513205     , 0.0                   , 11.66827565060528  , 0.1308131104728257    , -0.1308131104728257  , 2.677453871230981 ,            ,            ,           0,                  ,                   ,                   , 0.0                        , 0.0528459976296102         , 11.61653995513916 , 1.50925874710083  , 55.382301330566406, 354.2782897949219   , 182.0173492431641 , 355.3861389160156  , 347.401611328125   , 183.95132446289065, 356.48828125        ,   3.091367244720459 , 194.83409118652344, 357.8915405273437   , 355.8296813964844   , 187.59930419921875, 352.8306884765625   , 11.680224418640137, 1.4032447338104248, 55.35324096679688 , 11.56406593322754 , 1.3996622562408447, 55.39060974121094 , 11.805951118469238, 1.4086970090866089, 55.30227279663086 , 11.433056831359863, 1.372591257095337 , 55.41382598876953 , 11.846527099609377, 1.140763521194458 , 55.26622772216797 , 11.39969253540039 , 1.105817198753357 , 55.36498641967773 , 11.888994216918944, 0.8687873482704163, 55.23652267456055 , 11.367823600769045, 0.8381306529045105, 55.30251693725586 , 182.0173492431641 , 28.994874303540136  ,      28.994874303540136 ,       13.488216750326984 , -1.030075073242159 ,     1.030075073242159 , 2.590500299988213 ,        2.1203118143501385,  0.8078133711979912,         1.1833598012078526,  1.6518358077789954, -0.6404713988304138              , -0.6711280941963196               ,                19.301514,        1.2063026337094953   , -0.02964368747356561        , 1.1945609327575526          , 10.373134050468956             ,        10.373134050468956   ,               1.9103926131814681  ,                1.2155371983037606  ,                   1.5625707820471286  , steady_walking   , head_forward      , both_hands_motion,                   5,              0, committed_crossing       ,                   0,             0,                  0,                     1, steady_walking + both_hands_motion + committed_crossing                    ,                         15
   19.348877, 2844.074,       216204,  0.015596,                0.0, 0.0473630000000007, 22.93274688720703  , 57.98460388183594 , 273.458984375     , 0.0005289092549766    , 0.0        , -0.006348 ,             ,       , 11.588319778442385, 55.22064971923828 , 183.5259552001953 ,  9.218704223632812 , 56.549072265625   ,  90.9188995361328 , 9.004837530899589e-05 , 0.91878185195405  , 0.0001547042447644    ,  1.2473897650401815, 0.0121302761890707     , -0.0200862511556595   , 11.676278047349468 , 0.168958823220383     , -0.168958823220383   , 2.71657584825899  ,            ,            ,           0,                  ,                   ,                   , -0.0043756484001197        , 6.938072188968747          , 11.61721420288086 , 1.5073715448379517, 55.35922622680664 , 354.1201477050781   , 183.5023498535156 , 355.4861755371094  , 348.0692749023437  , 185.3236694335937 , 356.1878967285156   ,   2.731541395187378 , 194.1537322998047 , 357.74908447265625  , 355.0533447265625   , 187.0737152099609 , 354.1341857910156   , 11.681535720825195, 1.401542067527771 , 55.33209609985352 , 11.564821243286133, 1.3974225521087646, 55.36763381958008 , 11.807716369628906, 1.4017938375473022, 55.28196334838867 , 11.434026718139648, 1.3679918050765991, 55.389122009277344, 11.833173751831056, 1.1386998891830444, 55.212196350097656, 11.391524314880373, 1.1009138822555542, 55.35001373291016 , 11.856512069702148, 0.8733154535293579, 55.136810302734375, 11.353755950927734, 0.8346585035324097, 55.2847785949707  , 183.5023498535156 , 31.35360113066072   ,      31.35360113066072  ,       13.212596397164925 , -0.0236053466797159,     0.0236053466797159, 2.216231643159362 ,        2.101082753744705 ,  0.4835889172793656,         1.1410275401182923,  1.6210551469314989, -0.6340560913085938              , -0.672713041305542                ,                19.348877,        1.219523204280385    , -0.04343841999111192        , 1.208703348795382           , 9.629657278904059              ,         9.629657278904059   ,               1.8887680245736609  ,                1.184911504663795   ,                   1.5340538319084551  , steady_walking   , head_forward      , both_hands_motion,                   5,              0, committed_crossing       ,                   0,             0,                  0,                     1, steady_walking + both_hands_motion + committed_crossing                    ,                         15
   19.396973, 2844.122,       216207,  0.015775,                0.0, 0.0480959999999974, 22.93274307250977  , 57.98460388183594 , 273.4596862792969 , 0.0003905124837953    , 0.0        , -0.006348 ,             ,       , 11.591440200805664, 55.14165496826172 , 183.7456817626953 ,  9.212254524230955 , 56.49913024902344 ,  90.82353973388672, 7.931423116418177e-05 , 1.6437200153183895, 0.0001547042447644    ,  1.2473897650401815, 0.0309822462057784     , -0.0401725023113191   , 11.692198653500402 , 0.3310172602905484    , -0.3310172602905484  , 2.739208575756392 ,            ,            ,           0,                  ,                   ,                   , 0.0                        , 0.0                        , 11.623093605041504, 1.4989513158798218, 55.27998733520508 , 353.73504638671875  , 184.78677368164065, 355.47625732421875 , 349.8800964355469  , 185.9390869140625 , 356.59765625        ,   1.6128815412521362, 191.5276031494141 , 357.9714050292969   , 355.1558532714844   , 185.52365112304688, 355.0318908691406   , 11.687738418579102, 1.3927029371261597, 55.258819580078125, 11.569263458251951, 1.388750076293945 , 55.28797912597656 , 11.81634521484375 , 1.3846131563186646, 55.216041564941406, 11.4382905960083  , 1.3571815490722656, 55.30484008789063 , 11.8245267868042  , 1.131380915641785 , 55.113372802734375, 11.39281177520752 , 1.0888357162475586, 55.28057861328125 , 11.818690299987791, 0.8813397884368896, 54.99462127685547 , 11.358735084533691, 0.8227049708366394, 55.21284484863281 , 184.78677368164065, 26.705418914777244  ,      26.705418914777244 ,       12.93697604400286  , 1.041091918945341  ,     1.041091918945341 , 3.063704749733861 ,        2.0215018475602715,  1.5196682098670873,         1.1129426882867732,  1.5672222679235224, -0.6176115274429321              , -0.6762463450431824               ,                19.396973,        1.2327437748512746   , -0.06026996129606597        , 1.2335573513224412          , 8.88618050733916               ,         8.88618050733916    ,               1.8468000838979144  ,                1.1559948965564095  ,                   1.499184619361825   , steady_walking   , head_forward      , both_hands_motion,                   5,              0, committed_crossing       ,                   0,             0,                  0,                     1, steady_walking + both_hands_motion + committed_crossing                    ,                         15
   19.446289, 2844.171,       216210,  0.016153,                0.0, 0.049316000000001 , 22.932735443115234 , 57.98460388183594 , 273.4599609375    , 0.000680062497128     , 0.0        , -0.006348 ,             ,       , 11.593392372131348, 55.080169677734375, 183.69741821289065,  9.195117950439451 , 56.45753479003906 ,  90.41051483154295, 0.0001547042447644    , 1.2473897650401815, 0.0001547042447644    ,  1.3726119758124131, 0.0614436578017213     , -0.0625523833406792   , 11.705402142917832 , 0.2677323671309456    , -0.2677323671309456  , 2.7656563152958293,            ,            ,           0,                  ,                   ,                   , 0.0                        , 2.5391802005886284         , 11.630059242248535, 1.496171474456787 , 55.21157836914063 , 353.1243896484375   , 185.5322265625    , 355.4947204589844  , 350.4677429199219  , 185.7498321533203 , 358.007568359375    ,   0.3899483382701874, 188.57310485839844, 358.95831298828125  , 354.9162292480469   , 183.36917114257807, 355.8805847167969   , 11.69312572479248 , 1.3887828588485718, 55.19573974609375 , 11.573107719421388, 1.3868924379348757, 55.21797561645508 , 11.822686195373535, 1.3678241968154907, 55.16095733642578 , 11.442909240722656, 1.3505698442459106, 55.23076629638672 , 11.81333351135254 , 1.1259950399398804, 55.033817291259766, 11.40261936187744 , 1.0807230472564695, 55.21573638916016 , 11.776005744934082, 0.8959575295448303, 54.88433074951172 , 11.376749992370604, 0.8124200105667114, 55.15313720703125 , 185.5322265625    , 15.115842340403349  ,      15.115842340403349 ,       12.47771200532862  , 1.8348083496093464 ,     1.8348083496093464, 2.416300680773151 ,        1.9175111909333888,  1.2817045577137158,         1.084857836455254 ,  1.5011845136943212, -0.6002139449119568              , -0.6837514638900757               ,                19.446289,        1.2459643454221643   , -0.08013831138842774        , 1.2476997673602706          , 7.959060050262084              ,         7.959060050262084   ,               1.7875275714091883  ,                1.132449454004754   ,                   1.4608147330854093  , steady_walking   , head_forward      , both_hands_motion,                   5,              0, committed_crossing       ,                   0,             0,                  0,                     1, steady_walking + both_hands_motion + committed_crossing                    ,                         15
   19.493408, 2844.219,       216213,  0.015947,                0.0, 0.0471189999999985, 22.932701110839844 , 57.98460388183594 , 273.46014404296875, 0.0008722671609088    , 0.0        , -0.006348 ,             ,       , 11.594685554504396, 55.01033020019531 , 183.55337524414065,  9.165355682373049 , 56.41403198242188 ,  89.8298568725586 , 0.0007286291175667    , 1.4824476138249176, 0.0003172569249521    ,  1.3726119758124131, 0.0998770850298131     , -0.0849322643700394   , 11.721642405781056 , 0.3446648456721242    , -0.3446648456721242  , 2.8057124444703447,            ,            ,           0,                  ,                   ,                   , 0.0034498329800663         , 0.0                        , 11.63247013092041 , 1.4957138299942017, 55.14572525024414 , 352.5507507324219   , 185.6446685791016 , 355.52392578125    , 349.3504638671875  , 184.9717254638672 , 359.32080078125     , 359.2323913574219   , 185.7649383544922 , 359.83087158203125  , 353.77447509765625  , 180.72756958007807, 356.7894287109375   , 11.693635940551758, 1.3875712156295776, 55.13227844238281 , 11.572616577148438, 1.3875876665115356, 55.14830780029297 , 11.823114395141602, 1.3585076332092283, 55.10354995727539 , 11.443614959716797, 1.3461649417877195, 55.157108306884766, 11.804712295532228, 1.1270091533660889, 54.95931243896485 , 11.410199165344238, 1.0752193927764893, 55.14534378051758 , 11.74725341796875 , 0.9170337915420532, 54.78824234008789 , 11.389520645141602, 0.8040340542793274, 55.09430694580078 , 185.6446685791016 , 2.386341318822439   ,       2.386341318822439 ,       12.008642270303543 , 2.091293334960937  ,     2.091293334960937 , 2.175098690806008 ,        1.7985153308311952,  1.2899613101880778,         1.0582207587409485,  1.4283680447860718, -0.5786800384521484              , -0.6916797757148743               ,                19.493408,        1.2569790705693287   , -0.10090708479533396        , 1.249490941025374           , 7.022133896834177              ,         7.022133896834177   ,               1.7226444170551831  ,                1.1149783996103628  ,                   1.422444846808993   , steady_walking   , head_forward      , both_hands_motion,                   5,              0, committed_crossing       ,                   0,             0,                  0,                     1, steady_walking + both_hands_motion + committed_crossing                    ,                         15
   19.541504, 2844.267,       216216,  0.015987,                0.0, 0.048096000000001 , 22.93268585205078  , 57.98460388183594 , 273.460205078125  , 0.000415636860733     , 0.017166   , -0.006348 ,             ,       , 11.596104621887209, 54.94432830810547 , 183.6297149658203 ,  9.134370803833008 , 56.384254455566406,  89.22875213623047, 0.0003172569249521    , 1.3726119758124131, 0.0007286291175667    ,  1.308759392193371 , 0.146432981489696      , -0.1183371610315244   , 11.737178091531163 , 0.3230140916107091    , -0.3230140916107091  , 2.8519328009427944,            ,            ,           0,                  ,                   ,                   , 0.008553147717368          , -1.3276069448403374        , 11.63244342803955 , 1.496062397956848 , 55.08162689208984 , 352.42242431640625  , 185.2673492431641 , 355.39581298828125 , 346.82647705078125 , 184.4110412597656 ,   0.1057859733700752, 358.68365478515625  , 184.21530151367188,   0.4709726572036743, 353.9197692871094   , 179.35348510742188, 357.67095947265625  , 11.692167282104492, 1.387844204902649 , 55.06668472290039 , 11.570734977722168, 1.389016032218933 , 55.07915115356445 , 11.821673393249512, 1.355838656425476 , 55.041412353515625, 11.442885398864746, 1.343586802482605 , 55.08420181274414 , 11.79774284362793 , 1.124465823173523 , 54.89778900146485 , 11.419451713562012, 1.0713751316070557, 55.07994842529297 , 11.723709106445312, 0.926876425743103 , 54.718528747558594, 11.405706405639648, 0.7965788841247559, 55.050411224365234, 185.2673492431641 , -7.845129240217319  ,       7.845129240217319 ,       11.539572535278474 , 1.6376342773437784 ,     1.6376342773437784, 1.5435262161755756,        1.6792221658916036,  0.9850096180287348,         1.031583681026643 ,  1.3554029234591232, -0.5691859722137449              , -0.6994835138320921               ,                19.541504,        1.2564582467102996   , -0.12167585820224022        , 1.2492928456375774          , 6.12070669539163               ,         6.12070669539163    ,               1.6577612627011782  ,                1.105525851828402   ,                   1.384074960532577   , steady_walking   , head_forward      , both_hands_motion,                   5,              0, committed_crossing       ,                   0,             0,                  0,                     1, steady_walking + both_hands_motion + committed_crossing                    ,                         15
   19.589844, 2844.315,       216219,  0.01605 ,                0.0, 0.0483399999999996, 22.93261337280273  , 57.98460388183594 , 273.4583740234375 , 0.0042907734733961    , 0.059788   , -0.006348 ,             ,       , 11.597685813903809, 54.88175582885742 , 183.75067138671875,  9.111465454101562 , 56.35409927368164 ,  88.81428527832031, 0.0014993638405136    , 1.2948376962606036, 0.0014993638405136    ,  1.308759392193371 , 0.1998283922791821     , -0.1517420576930094   , 11.751946596430688 , 0.3055131340406147    , -0.3055131340406147  , 2.889478654880852 ,            ,            ,           0,                  ,                   ,                   , 0.0159440364697333         , 0.0                        , 11.634429931640623, 1.500952124595642 , 55.00392532348633 , 352.58453369140625  , 184.5577850341797 , 355.56298828125    , 344.9208679199219  , 183.90679931640625,   0.260781466960907 , 358.2374267578125   , 184.49253845214844,   0.7627415060997009, 355.270263671875    , 179.3022918701172 , 357.64764404296875  , 11.6936674118042  , 1.3928515911102295, 54.98558044433594 , 11.572314262390137, 1.3946099281311035, 54.99871826171875 , 11.823097229003906, 1.3605775833129885, 54.96025848388672 , 11.444398880004885, 1.3493101596832275, 55.00326156616211 , 11.79582691192627 , 1.1221318244934082, 54.82936096191406 , 11.425551414489746, 1.0768749713897705, 55.01277160644531 , 11.710654258728027, 0.9275461435317992, 54.65177154541016 , 11.416058540344238, 0.8004593849182129, 55.00391387939453 , 184.5577850341797 , -14.678614170136726 ,      14.678614170136726 ,       11.071580615968516 , 0.8071136474609375 ,     0.8071136474609375, 1.4072198435351615,        1.5599290009520117,  0.9886967028563556,         1.032238038129934 ,  1.2960835195409728, -0.5734059810638429              , -0.7004927396774292               ,                19.589844,        1.253778746478979    , -0.14244463160914644        , 1.2470999503341411          , 5.293736212961199              ,         5.293736212961199   ,               1.5928781083471732  ,                1.1025995042503547  ,                   1.3457050742561611  , steady_walking   , head_forward      , both_hands_motion,                   5,              0, committed_crossing       ,                   0,             0,                  0,                     1, steady_walking + both_hands_motion + committed_crossing                    ,                         15
   19.637695, 2844.363,       216222,  0.016   ,                0.0, 0.0478510000000014, 22.9322452545166   , 57.98462677001953 , 273.4576721191406 , 0.0139460794849305    , 0.115366   , -0.0065   ,             ,       , 11.599626541137695, 54.81916046142578 , 183.83792114257807,  9.089561462402344 , 56.35556411743164 ,  88.66656494140625, 0.0077078671190495    , 1.308759392193371 , 0.0077078671190495    ,  1.2948376962606036, 0.2607696933715532     , -0.1851469543544945   , 11.766410831416175 , 0.3022765456414426    , -0.3022765456414426  , 2.942951391660229 ,            ,            ,           0,                  ,                   ,                   , 0.1297465732907524         , -0.2909384533816816        , 11.639206886291504, 1.504261493682861 , 54.94536590576172 , 352.8614807128906   , 183.8099822998047 , 356.25457763671875 , 345.319580078125   , 183.74676513671875, 359.8757629394531   , 357.6310119628906   , 186.6571502685547 ,   0.5610398054122925, 355.1401672363281   , 180.3942108154297 , 358.8002319335937   , 11.698867797851562, 1.396121859550476 , 54.92441940307617 , 11.57815170288086 , 1.397596836090088 , 54.942527770996094, 11.827177047729492, 1.3630834817886353, 54.894752502441406, 11.448688507080078, 1.3576143980026243, 54.95122146606445 , 11.793212890625   , 1.118167519569397 , 54.77814865112305 , 11.43040370941162 , 1.0857295989990234, 54.97148895263672 , 11.712315559387209, 0.9138243794441224, 54.60975646972656 , 11.422067642211914, 0.8091486692428589, 54.97426223754883 , 183.8099822998047 , -15.627734726024077 ,      15.627734726024077 ,       10.451432528963686 , -0.0279388427733806,     0.0279388427733806, 0.9243324230061892,        1.44063583601242  ,  0.657823184966529 ,         1.0343517818247212,  1.2374938089185703, -0.5904371142387387              , -0.6951128244400022               ,                19.637695,        1.249859015191984    , -0.16138738218372           , 1.2436311577710106          , 4.646754624786326              ,         4.646754624786326   ,               1.5279949539931685  ,                1.106199356876221   ,                   1.307335187979745   , steady_walking   , head_forward      , both_hands_motion,                   5,              0, committed_crossing       ,                   0,             0,                  0,                     1, steady_walking + both_hands_motion + committed_crossing                    ,                         15
