participant_id,recording_identifier,scenario,progress_percent,ped_x,ped_z,veh_x,veh_z,mean_x,mean_z,deviation_m
PedNYC11,PedNYC11_scenario12,12,15.0,-4.614472972666727,47.584740836725366,26.958809563681324,58.224385964030674,35.17426298330261,58.259832307840426,8.215529887551781
PedNYC11,PedNYC11_scenario12,12,16.0,-4.646211603122845,47.77537271533122,26.07550971656738,58.22717661169161,34.20370264223071,58.259080896920025,8.128255539795688
PedNYC11,PedNYC11_scenario12,12,17.0,-4.659276863078254,47.93975177578742,25.222728481885387,58.23088963543425,33.23800375852567,58.257361878879074,8.015318991780301
PedNYC11,PedNYC11_scenario12,12,18.0,-4.644311085780401,48.09097950997863,24.398922140183775,58.235442264872326,32.27666453121885,58.25619740815301,7.87776973232168
PedNYC11,PedNYC11_scenario12,12,19.0,-4.607012849961628,48.2490281364864,23.60329273251572,58.24069870023748,31.323291858409526,58.256235407089534,7.720014759899164
PedNYC11,PedNYC11_scenario12,12,20.0,-4.551967541048592,48.414529495264546,22.835861113649706,58.24656696285259,30.381292288594086,58.25779612343453,7.545439530595279
PedNYC11,PedNYC11_scenario12,12,21.0,-4.503869803695612,48.571117989959625,22.09493786142616,58.252693484632786,29.45298717689417,58.26064287979181,7.358053609599662
PedNYC11,PedNYC11_scenario12,12,22.0,-4.467277060286074,48.7284606289987,21.391450330778294,58.25840617029159,28.540255768680023,58.2644675222773,7.148808007560506
PedNYC11,PedNYC11_scenario12,12,23.0,-4.458633318866946,48.8817848439737,20.733302793856065,58.26354655416411,27.64435050663565,58.26898153921581,6.911049849869297
PedNYC11,PedNYC11_scenario12,12,24.0,-4.472056044307249,49.04162402023029,20.12110959977579,58.268139818825986,26.769569517470867,58.273776281609734,6.648462306948183
PedNYC11,PedNYC11_scenario12,12,25.0,-4.473852668094953,49.1866699330243,19.556568518357917,58.27222274390152,25.910904890378447,58.278248445782665,6.3543392290517655
PedNYC11,PedNYC11_scenario12,12,26.0,-4.455278435399055,49.344958921664784,19.039958650107415,58.27583589346048,25.06654373192686,58.282509185581844,6.026588776516647
PedNYC11,PedNYC11_scenario12,12,27.0,-4.413390802761533,49.50129005802891,18.567507370437294,58.279008528143315,24.24631941777884,58.28643462840655,5.678816902841347
PedNYC11,PedNYC11_scenario12,12,28.0,-4.356535234220289,49.6544319624737,18.116290606713807,58.28169512270568,23.459697760336443,58.29018492964262,5.343413898081205
PedNYC11,PedNYC11_scenario12,12,29.0,-4.317057006072825,49.78363069443488,17.680708111096354,58.28389077963897,22.69636539711844,58.294249814217046,5.015667983471777
PedNYC11,PedNYC11_scenario12,12,30.0,-4.29496131355683,49.903610419999374,17.260237698049977,58.285743009778194,21.94820042075727,58.29913889521508,4.6879818620852
PedNYC11,PedNYC11_scenario12,12,31.0,-4.284891911521101,50.059531003598735,16.853519696972494,58.28730672017638,21.21257410263812,58.30566005200966,4.359093042863649
PedNYC11,PedNYC11_scenario12,12,32.0,-4.296558114505715,50.26438928571596,16.461422925257935,58.28859368261317,20.4896373961614,58.31532623139423,4.028303172895556
PedNYC11,PedNYC11_scenario12,12,33.0,-4.2892678420554695,50.432803436685894,16.08228609724216,58.289647036179645,19.778258904111915,58.32969461514236,3.6961897675446083
PedNYC11,PedNYC11_scenario12,12,34.0,-4.258950001738489,50.60352302167263,15.716587679548823,58.290470308788755,19.075671899909,58.34948501642774,3.3596025859006677
PedNYC11,PedNYC11_scenario12,12,35.0,-4.2123109467279045,50.75630236938443,15.362827983232787,58.291086646636494,18.38269116014392,58.37548218212464,3.0210422396375285
PedNYC11,PedNYC11_scenario12,12,36.0,-4.149743976252303,50.933043437843615,15.021049404571805,58.2914293329072,17.701631218148336,58.40755736482897,2.683096080850491
PedNYC11,PedNYC11_scenario12,12,37.0,-4.104137979714519,51.119649706359844,14.691150160385728,58.29149885461737,17.03871633797956,58.445889008465656,2.352637515170541
PedNYC11,PedNYC11_scenario12,12,38.0,-4.089017375853125,51.276694422233206,14.368685192508506,58.29138754922001,16.398809604993367,58.491339672253964,2.039947543853221
PedNYC11,PedNYC11_scenario12,12,39.0,-4.0997884502087345,51.43631385505238,14.046331117258308,58.2912950680093,15.781241712659979,58.544444111484935,1.7532824108652914
PedNYC11,PedNYC11_scenario12,12,40.0,-4.117600994728751,51.63008877428447,13.719711677776923,58.29204545605181,15.18908388533875,58.605672591525064,1.5024701875445903
PedNYC11,PedNYC11_scenario12,12,41.0,-4.120778380057106,51.809372996370165,13.386474057141626,58.29471059122931,14.626993050516601,58.67538543121522,1.297613465837326
PedNYC11,PedNYC11_scenario12,12,42.0,-4.1064658713628415,52.00017563384892,13.04348338785592,58.30006883658156,14.091708017778329,58.75338790901953,1.142047746905528
PedNYC11,PedNYC11_scenario12,12,43.0,-4.0643570450911275,52.18257276397809,12.685773238932923,58.30935675571356,13.578120184118934,58.84184317593058,1.03914621603427
PedNYC11,PedNYC11_scenario12,12,44.0,-4.021144254481541,52.34037058797287,12.309829676068954,58.324730181445794,13.08102647081492,58.94398534653678,0.9890507852068637
PedNYC11,PedNYC11_scenario12,12,45.0,-3.9984255217210203,52.50308750450191,11.915385703834765,58.35032274203883,12.590194528284563,59.05914462151463,0.9786702235068423
PedNYC11,PedNYC11_scenario12,12,46.0,-4.00633645655342,52.69359917611792,11.508011352510044,58.39027469879722,12.102360029568924,59.18350669773941,0.9911949122485765
PedNYC11,PedNYC11_scenario12,12,47.0,-4.027255301074156,52.856730438075175,11.094410590310552,58.44650007268138,11.617138373825192,59.318847407479296,1.016973061682144
PedNYC11,PedNYC11_scenario12,12,48.0,-4.034872192765216,53.04401286903466,10.683046272322391,58.52238395366393,11.137621404805783,59.468064892645664,1.0492621166446738
PedNYC11,PedNYC11_scenario12,12,49.0,-4.019690552194537,53.212178257111034,10.284119575444189,58.61759578012949,10.665328092731077,59.633570014663505,1.0851375852347214
PedNYC11,PedNYC11_scenario12,12,50.0,-3.982580931649162,53.39666736790962,9.90238099729573,58.73123552363913,10.198990412960075,59.817600149339,1.126128432032851
