recording_a,recording_b,category,euclidean_distance,cosine_similarity
PedNYC1_scenario16,PedNYC17_scenario21,different_scenario_different_participant,4.520490789195335,0.12702089836460484
PedNYC1_scenario16,PedNYC18_scenario7,different_scenario_different_participant,5.92703204895962,-0.5538132693608195
PedNYC1_scenario16,PedNYC18_scenario12,different_scenario_different_participant,5.908234361466598,-0.6886580686182109
PedNYC1_scenario16,PedNYC18_scenario21,different_scenario_different_participant,2.41258863844579,0.5782181096676953
PedNYC1_scenario16,PedNYC19_scenario3,different_scenario_different_participant,5.317457975325537,-0.5725713797696206
PedNYC1_scenario16,PedNYC19_scenario7,different_scenario_different_participant,5.89578548491064,-0.5216703662047539
PedNYC1_scenario16,PedNYC19_scenario12,different_scenario_different_participant,4.447925693070342,6.159846688058579e-05
PedNYC1_scenario16,PedNYC19_scenario15,different_scenario_different_participant,4.897448820084205,-0.21029587891081225
PedNYC1_scenario16,PedNYC19_scenario16,same_scenario_different_participant,4.429592823812113,-0.17923009836432335
PedNYC1_scenario16,PedNYC19_scenario21,different_scenario_different_participant,8.410268819581908,-0.3457110417609881
PedNYC1_scenario16,PedNYC20_scenario12,different_scenario_different_participant,3.4618878949307708,0.2814024173290651
PedNYC1_scenario16,PedNYC20_scenario15,different_scenario_different_participant,3.065923588424025,0.4674616659946115
PedNYC1_scenario16,PedNYC20_scenario16,same_scenario_different_participant,3.3148879629177785,0.4989624345508753
PedNYC1_scenario16,PedNYC20_scenario21,different_scenario_different_participant,3.176905346542314,0.3295618983319123
PedNYC1_scenario16,PedNYC21_scenario3,different_scenario_different_participant,4.316421005914764,-0.45999041625125425
PedNYC1_scenario16,PedNYC21_scenario7,different_scenario_different_participant,3.374365026003316,0.11551583624612616
PedNYC1_scenario16,PedNYC21_scenario12,different_scenario_different_participant,2.5400597521151522,0.5326950374691654
PedNYC1_scenario16,PedNYC22_scenario3,different_scenario_different_participant,2.834519931716978,0.3863597039380986
PedNYC1_scenario16,PedNYC22_scenario7,different_scenario_different_participant,4.19220391873425,0.23488889876985342
PedNYC1_scenario16,PedNYC22_scenario12,different_scenario_different_participant,4.4102310361243875,-0.354745960187286
PedNYC1_scenario16,PedNYC22_scenario15,different_scenario_different_participant,4.3449413172103135,-0.32140090103490193
PedNYC1_scenario16,PedNYC22_scenario16,same_scenario_different_participant,2.6177284754768744,0.5924266425293018
PedNYC1_scenario16,PedNYC22_scenario21,different_scenario_different_participant,3.0611311244866055,0.4668156641451996
PedNYC1_scenario16,PedNYC23_scenario3,different_scenario_different_participant,3.031317501644198,0.27310691409453536
PedNYC1_scenario16,PedNYC23_scenario7,different_scenario_different_participant,7.033997925187675,-0.45158661744773454
PedNYC1_scenario16,PedNYC23_scenario12,different_scenario_different_participant,6.058038434253182,-0.23792342679639078
PedNYC1_scenario16,PedNYC23_scenario15,different_scenario_different_participant,2.344009469570046,0.7134267856640947
PedNYC1_scenario16,PedNYC23_scenario16,same_scenario_different_participant,3.6744127631110137,0.1378112059293558
PedNYC1_scenario16,PedNYC23_scenario21,different_scenario_different_participant,3.1250695576987817,0.38845309237957304
PedNYC1_scenario16,PedNYC24_scenario3,different_scenario_different_participant,3.0994274128102814,0.2654040182989703
PedNYC1_scenario16,PedNYC24_scenario12,different_scenario_different_participant,5.039053810710484,-0.4287411495869349
PedNYC1_scenario16,PedNYC24_scenario15,different_scenario_different_participant,3.018244695167528,0.4284773298466853
PedNYC1_scenario16,PedNYC24_scenario16,same_scenario_different_participant,2.626739893620842,0.559373108861627
PedNYC1_scenario16,PedNYC24_scenario21,different_scenario_different_participant,4.357360049665559,-0.016361285078781318
PedNYC1_scenario16,PedNYC25_scenario3,different_scenario_different_participant,3.734401672980523,0.3274682104632338
PedNYC1_scenario16,PedNYC25_scenario7,different_scenario_different_participant,3.871779665224752,-0.19118655531378548
PedNYC1_scenario16,PedNYC25_scenario15,different_scenario_different_participant,2.9206473748238486,0.46280036195023944
PedNYC1_scenario16,PedNYC25_scenario16,same_scenario_different_participant,3.0591341430663173,0.25700313577656164
PedNYC1_scenario16,PedNYC25_scenario21,different_scenario_different_participant,2.708174610640249,0.4625074235227473
PedNYC1_scenario16,PedNYC26_scenario3,different_scenario_different_participant,3.8827402710441112,0.02133080139059451
PedNYC1_scenario16,PedNYC26_scenario7,different_scenario_different_participant,5.66235314017079,-0.6000090823510544
PedNYC1_scenario16,PedNYC26_scenario12,different_scenario_different_participant,5.258067703285832,-0.5871844658570171
PedNYC1_scenario16,PedNYC26_scenario15,different_scenario_different_participant,3.9522929329086076,-0.10914701297692919
PedNYC1_scenario16,PedNYC26_scenario16,same_scenario_different_participant,5.06351991785138,-0.29923404554427924
PedNYC1_scenario16,PedNYC26_scenario21,different_scenario_different_participant,6.2546589464829445,-0.4999861746202239
PedNYC1_scenario16,PedNYC27_scenario21,different_scenario_different_participant,3.5290327806975683,0.6245701044731097
PedNYC1_scenario16,PedNYC28_scenario3,different_scenario_different_participant,2.689504335693899,0.5314780185978011
PedNYC1_scenario16,PedNYC28_scenario7,different_scenario_different_participant,4.04344609092817,0.1249634463477689
PedNYC1_scenario16,PedNYC28_scenario12,different_scenario_different_participant,3.7038527313041163,0.16773079698335136
PedNYC1_scenario16,PedNYC28_scenario15,different_scenario_different_participant,3.202754379965051,0.6251186612934204
PedNYC1_scenario16,PedNYC28_scenario16,same_scenario_different_participant,3.1405378294833066,0.47358766522032525
PedNYC1_scenario16,PedNYC28_scenario21,different_scenario_different_participant,3.3794451567424635,0.6122127459608024
PedNYC1_scenario16,PedNYC29_scenario3,different_scenario_different_participant,7.032548509805651,-0.6510295967825028
PedNYC1_scenario16,PedNYC29_scenario7,different_scenario_different_participant,5.770092677106168,-0.46796871426961073
PedNYC1_scenario16,PedNYC29_scenario12,different_scenario_different_participant,5.8131229815170515,-0.45112792133084234
PedNYC1_scenario16,PedNYC29_scenario15,different_scenario_different_participant,5.235505914334691,-0.4200674105989859
PedNYC1_scenario16,PedNYC29_scenario21,different_scenario_different_participant,3.6455331096452883,-0.023059492769232914
PedNYC1_scenario16,PedNYC30_scenario3,different_scenario_different_participant,6.386750636929547,0.08285893517888876
PedNYC1_scenario16,PedNYC30_scenario12,different_scenario_different_participant,4.186133314365005,-0.13063963322830707
PedNYC1_scenario16,PedNYC30_scenario15,different_scenario_different_participant,2.643542634175422,0.6155110496626787
PedNYC1_scenario16,PedNYC30_scenario16,same_scenario_different_participant,4.647510971414868,-0.06934952739459077
PedNYC1_scenario16,PedNYC30_scenario21,different_scenario_different_participant,4.220398588536142,0.1330359873783965
PedNYC1_scenario16,PedNYC31_scenario3,different_scenario_different_participant,8.047817477097265,-0.12788905897080594
PedNYC1_scenario16,PedNYC31_scenario12,different_scenario_different_participant,7.402913367750469,-0.01955233787702082
PedNYC1_scenario16,PedNYC31_scenario15,different_scenario_different_participant,12.053790287709045,-0.006125569070614123
PedNYC1_scenario21,PedNYC2_scenario3,different_scenario_different_participant,6.47589901040626,-0.598445691287018
PedNYC1_scenario21,PedNYC2_scenario7,different_scenario_different_participant,4.434246071953172,-0.1893767691876156
PedNYC1_scenario21,PedNYC2_scenario12,different_scenario_different_participant,2.8572439664772538,0.40910467363581937
PedNYC1_scenario21,PedNYC2_scenario15,different_scenario_different_participant,4.82888220939745,-0.5200726010566625
PedNYC1_scenario21,PedNYC2_scenario16,different_scenario_different_participant,2.7330117908064224,0.4894069409795021
PedNYC1_scenario21,PedNYC2_scenario21,same_scenario_different_participant,4.61845672925391,-0.3521367135518525
PedNYC1_scenario21,PedNYC3_scenario3,different_scenario_different_participant,5.314900769646841,-0.5600255568178614
PedNYC1_scenario21,PedNYC3_scenario7,different_scenario_different_participant,5.5292612692749765,-0.6555201212554462
PedNYC1_scenario21,PedNYC3_scenario12,different_scenario_different_participant,5.435388333494823,-0.45875930929281994
PedNYC1_scenario21,PedNYC3_scenario15,different_scenario_different_participant,3.1055355573865615,0.23876986525052724
PedNYC1_scenario21,PedNYC3_scenario16,different_scenario_different_participant,5.1484551566895,-0.2795328079202908
PedNYC1_scenario21,PedNYC3_scenario21,same_scenario_different_participant,4.500208249065816,-0.4000120845629582
PedNYC1_scenario21,PedNYC4_scenario3,different_scenario_different_participant,4.25438745154059,-0.18257378052047457
PedNYC1_scenario21,PedNYC4_scenario7,different_scenario_different_participant,5.703153102800148,-0.4103109021744884
PedNYC1_scenario21,PedNYC4_scenario12,different_scenario_different_participant,4.74135043704536,-0.10159046879602385
PedNYC1_scenario21,PedNYC4_scenario15,different_scenario_different_participant,2.277819502853401,0.6913139920405073
PedNYC1_scenario21,PedNYC4_scenario16,different_scenario_different_participant,3.024993606220241,0.4189067845970076
PedNYC1_scenario21,PedNYC4_scenario21,same_scenario_different_participant,1.4493001321014358,0.8843208428884867
PedNYC1_scenario21,PedNYC5_scenario3,different_scenario_different_participant,4.443472369267973,0.12156185612679415
PedNYC1_scenario21,PedNYC5_scenario7,different_scenario_different_participant,6.096723346707765,-0.2023585470574054
PedNYC1_scenario21,PedNYC5_scenario12,different_scenario_different_participant,4.2649894431287185,0.2947563061296945
PedNYC1_scenario21,PedNYC5_scenario15,different_scenario_different_participant,1.5942544003173398,0.8660047090856646
PedNYC1_scenario21,PedNYC5_scenario16,different_scenario_different_participant,2.484975590119562,0.6643988521035905
PedNYC1_scenario21,PedNYC5_scenario21,same_scenario_different_participant,1.7082921743034583,0.8623715009873605
PedNYC1_scenario21,PedNYC6_scenario7,different_scenario_different_participant,5.4632191569794974,-0.1989324097194407
PedNYC1_scenario21,PedNYC6_scenario15_CSV_Scenario_Ped_15_Session_temp_2024_03_01_11_47_13_decoded,different_scenario_different_participant,8.295063469206395,0.11176448634627145
PedNYC1_scenario21,PedNYC6_scenario15_CSV_Scenario_Ped_15_Session_temp_2024_03_01_11_48_06_decoded,different_scenario_different_participant,9.697778593877077,0.32694825044103815
PedNYC1_scenario21,PedNYC6_scenario15_CSV_Scenario_Ped_15_Session_temp_2024_03_01_11_52_52_decoded,different_scenario_different_participant,4.6747470235028485,-0.15910035982996518
PedNYC1_scenario21,PedNYC6_scenario21_CSV_Scenario_Ped_21_Session_temp_2024_03_01_11_17_48_decoded,same_scenario_different_participant,6.425719944505032,0.386450037539944
PedNYC1_scenario21,PedNYC6_scenario21_CSV_Scenario_Ped_21_Session_temp_2024_03_01_11_18_30_decoded,same_scenario_different_participant,2.0433912117187365,0.7606978985187749
PedNYC1_scenario21,PedNYC7_scenario3,different_scenario_different_participant,3.7622884240976378,-0.21384919627676569
PedNYC1_scenario21,PedNYC7_scenario7,different_scenario_different_participant,3.3479827290156114,0.04397251238272126
PedNYC1_scenario21,PedNYC7_scenario12_CSV_Scenario_Ped_12_Session_temp_2024_03_01_15_26_15_decoded,different_scenario_different_participant,4.600442496790532,-0.5158353299349898
PedNYC1_scenario21,PedNYC7_scenario12_CSV_Scenario_Ped_12_Session_temp_2024_03_01_15_27_41_decoded,different_scenario_different_participant,4.790954708057983,-0.41302436455769675
PedNYC1_scenario21,PedNYC7_scenario15,different_scenario_different_participant,3.8043737583028396,0.12019307935508983
PedNYC1_scenario21,PedNYC7_scenario16,different_scenario_different_participant,4.259051876614608,-0.24122337281000394
PedNYC1_scenario21,PedNYC7_scenario21,same_scenario_different_participant,2.7801012324867536,0.5709045975933813
PedNYC1_scenario21,PedNYC8_scenario3,different_scenario_different_participant,3.80825079820911,-0.1811081099759626
PedNYC1_scenario21,PedNYC8_scenario7,different_scenario_different_participant,6.439195874926869,-0.7044102432538206
PedNYC1_scenario21,PedNYC8_scenario12,different_scenario_different_participant,4.615718131757456,-0.4326680420350908
PedNYC1_scenario21,PedNYC8_scenario15,different_scenario_different_participant,4.660021172746337,-0.5298151775771667
PedNYC1_scenario21,PedNYC8_scenario16,different_scenario_different_participant,5.703074464873375,-0.5832430562876287
PedNYC1_scenario21,PedNYC9_scenario3,different_scenario_different_participant,5.42485650028181,-0.11156118163434003
PedNYC1_scenario21,PedNYC9_scenario7,different_scenario_different_participant,5.117277730366723,-0.333856740819928
PedNYC1_scenario21,PedNYC9_scenario12,different_scenario_different_participant,6.3289398886334505,-0.8345562187420921
PedNYC1_scenario21,PedNYC9_scenario15,different_scenario_different_participant,5.282013025366505,-0.3444973485910656
PedNYC1_scenario21,PedNYC9_scenario16,different_scenario_different_participant,6.193468111745754,-0.5300358239595351
PedNYC1_scenario21,PedNYC9_scenario21,same_scenario_different_participant,5.419052401126796,-0.4739443441236686
PedNYC1_scenario21,PedNYC10_scenario3,different_scenario_different_participant,3.201189908645494,0.42512784808994963
PedNYC1_scenario21,PedNYC10_scenario7,different_scenario_different_participant,4.251067030412232,-0.10459686237711541
PedNYC1_scenario21,PedNYC10_scenario16,different_scenario_different_participant,3.3042366452432006,0.6628515154303904
PedNYC1_scenario21,PedNYC11_scenario3,different_scenario_different_participant,4.487750634081671,-0.10670443882171754
PedNYC1_scenario21,PedNYC11_scenario7,different_scenario_different_participant,3.539519961324165,0.38000376669420777
PedNYC1_scenario21,PedNYC11_scenario12,different_scenario_different_participant,3.7287325340576336,0.33819582719454144
PedNYC1_scenario21,PedNYC11_scenario15,different_scenario_different_participant,2.9045467178427056,0.554722185622916
PedNYC1_scenario21,PedNYC11_scenario16,different_scenario_different_participant,3.8756529668430755,0.025923887994329542
PedNYC1_scenario21,PedNYC11_scenario21,same_scenario_different_participant,3.482640557127349,0.01411554968724038
PedNYC1_scenario21,PedNYC12_scenario3,different_scenario_different_participant,4.086307805248027,-0.005017024564515138
PedNYC1_scenario21,PedNYC12_scenario7,different_scenario_different_participant,5.397998018390507,-0.6296541338583406
PedNYC1_scenario21,PedNYC12_scenario12,different_scenario_different_participant,5.107929272217349,-0.48561731936609465
PedNYC1_scenario21,PedNYC12_scenario15,different_scenario_different_participant,4.539755677571717,-0.5395593387902284
PedNYC1_scenario21,PedNYC12_scenario16,different_scenario_different_participant,2.774001373753404,0.4947626504917939
PedNYC1_scenario21,PedNYC12_scenario21,same_scenario_different_participant,2.1057213245375292,0.7479111045820203
PedNYC1_scenario21,PedNYC13_scenario3,different_scenario_different_participant,3.377761529445702,0.06345047944201598
PedNYC1_scenario21,PedNYC13_scenario7,different_scenario_different_participant,3.912891203769922,-0.11796505991914263
PedNYC1_scenario21,PedNYC13_scenario12,different_scenario_different_participant,4.125117888431255,0.39504237746406445
PedNYC1_scenario21,PedNYC13_scenario15,different_scenario_different_participant,1.7968528957212238,0.8185991982614789
PedNYC1_scenario21,PedNYC13_scenario16,different_scenario_different_participant,3.7936518572481406,-0.006940852617582038
PedNYC1_scenario21,PedNYC13_scenario21,same_scenario_different_participant,3.9746347476116703,-0.2597225232393616
PedNYC1_scenario21,PedNYC15_scenario3,different_scenario_different_participant,3.6479354099219305,0.3005265603505223
PedNYC1_scenario21,PedNYC15_scenario12,different_scenario_different_participant,4.6371130379804635,-0.1011118249822629
PedNYC1_scenario21,PedNYC15_scenario15,different_scenario_different_participant,2.198170569128439,0.7062998316506043
PedNYC1_scenario21,PedNYC15_scenario16,different_scenario_different_participant,6.570203907310731,-0.513061496893989
PedNYC1_scenario21,PedNYC16_scenario3,different_scenario_different_participant,2.8559414265668828,0.620571072661614
PedNYC1_scenario21,PedNYC16_scenario12,different_scenario_different_participant,3.45778134960127,0.18871532521419065
PedNYC1_scenario21,PedNYC16_scenario15,different_scenario_different_participant,2.4788520760799044,0.6229167097901871
PedNYC1_scenario21,PedNYC16_scenario16_CSV_Scenario_Ped_16_Session_temp_2024_03_14_17_07_34_decoded,different_scenario_different_participant,8.015112410255776,0.29733943203220803
PedNYC1_scenario21,PedNYC16_scenario16_CSV_Scenario_Ped_16_Session_temp_2024_03_14_17_08_25_decoded,different_scenario_different_participant,2.295439632520959,0.688113770790711
PedNYC1_scenario21,PedNYC16_scenario21_CSV_Scenario_Ped_21_Session_temp_2024_03_14_17_39_35_decoded,same_scenario_different_participant,4.475289971004515,0.12999919006058902
PedNYC1_scenario21,PedNYC16_scenario21_CSV_Scenario_Ped_21_Session_temp_2024_03_14_17_40_50_decoded,same_scenario_different_participant,2.726402085044989,0.5274881114152514
PedNYC1_scenario21,PedNYC17_scenario3,different_scenario_different_participant,5.494190784434988,-0.3232839713687783
PedNYC1_scenario21,PedNYC17_scenario7,different_scenario_different_participant,9.912519354975874,-0.6809872617593744
PedNYC1_scenario21,PedNYC17_scenario15,different_scenario_different_participant,5.785337056091453,-0.2650765430984454
PedNYC1_scenario21,PedNYC17_scenario16,different_scenario_different_participant,7.46625296514861,-0.6822313393826254
PedNYC1_scenario21,PedNYC17_scenario21,same_scenario_different_participant,4.730770252244376,0.08134908402754992
PedNYC1_scenario21,PedNYC18_scenario7,different_scenario_different_participant,6.093054770880499,-0.5649349006365305
PedNYC1_scenario21,PedNYC18_scenario12,different_scenario_different_participant,5.957362518462353,-0.6305786642442226
PedNYC1_scenario21,PedNYC18_scenario21,same_scenario_different_participant,2.630430191601042,0.5406280405194839
PedNYC1_scenario21,PedNYC19_scenario3,different_scenario_different_participant,5.077010621035309,-0.35585342889713156
PedNYC1_scenario21,PedNYC19_scenario7,different_scenario_different_participant,5.6717048025153005,-0.3400696008541433
PedNYC1_scenario21,PedNYC19_scenario12,different_scenario_different_participant,4.67796816233457,-0.05173336820355301
PedNYC1_scenario21,PedNYC19_scenario15,different_scenario_different_participant,5.298630150702829,-0.3461142251171938
PedNYC1_scenario21,PedNYC19_scenario16,different_scenario_different_participant,3.600295368429612,0.2672994279334395
PedNYC1_scenario21,PedNYC19_scenario21,same_scenario_different_participant,9.013414743533975,-0.5472683044075346
PedNYC1_scenario21,PedNYC20_scenario12,different_scenario_different_participant,3.907694641602158,0.13777546351440784
PedNYC1_scenario21,PedNYC20_scenario15,different_scenario_different_participant,3.0115164402655195,0.5144948876697688
PedNYC1_scenario21,PedNYC20_scenario16,different_scenario_different_participant,2.7396877708959346,0.673921122554303
PedNYC1_scenario21,PedNYC20_scenario21,same_scenario_different_participant,2.0041015306767975,0.7648486042696389
PedNYC1_scenario21,PedNYC21_scenario3,different_scenario_different_participant,4.506681107451955,-0.48515504637386675
PedNYC1_scenario21,PedNYC21_scenario7,different_scenario_different_participant,4.2752346788020406,-0.353742756562752
PedNYC1_scenario21,PedNYC21_scenario12,different_scenario_different_participant,3.3831893166638434,0.199469826926728
PedNYC1_scenario21,PedNYC22_scenario3,different_scenario_different_participant,2.307876096728353,0.6688413017776028
PedNYC1_scenario21,PedNYC22_scenario7,different_scenario_different_participant,4.390499023835865,0.1930192998390119
PedNYC1_scenario21,PedNYC22_scenario12,different_scenario_different_participant,4.355921177674454,-0.2351405061515639
PedNYC1_scenario21,PedNYC22_scenario15,different_scenario_different_participant,4.1015058350243585,-0.09686358319665933
PedNYC1_scenario21,PedNYC22_scenario16,different_scenario_different_participant,1.9183971523073682,0.7961080244463348
PedNYC1_scenario21,PedNYC22_scenario21,same_scenario_different_participant,1.422577343743885,0.8917147055350089
PedNYC1_scenario21,PedNYC23_scenario3,different_scenario_different_participant,2.3237463513461334,0.6641697393636271
PedNYC1_scenario21,PedNYC23_scenario7,different_scenario_different_participant,7.268615190325308,-0.4990494418203508
PedNYC1_scenario21,PedNYC23_scenario12,different_scenario_different_participant,6.141979478664189,-0.22488035798638673
PedNYC1_scenario21,PedNYC23_scenario15,different_scenario_different_participant,2.7832778578212496,0.6129200452309963
PedNYC1_scenario21,PedNYC23_scenario16,different_scenario_different_participant,4.691891919885056,-0.32431618225037373
PedNYC1_scenario21,PedNYC23_scenario21,same_scenario_different_participant,3.987529689072025,0.06319071792894937
PedNYC1_scenario21,PedNYC24_scenario3,different_scenario_different_participant,3.357251466549792,0.20052015582031402
PedNYC1_scenario21,PedNYC24_scenario12,different_scenario_different_participant,4.949963520249178,-0.3034039690066137
PedNYC1_scenario21,PedNYC24_scenario15,different_scenario_different_participant,3.3549279305107755,0.33814854554688156
PedNYC1_scenario21,PedNYC24_scenario16,different_scenario_different_participant,3.102991618982081,0.42455823143951854
PedNYC1_scenario21,PedNYC24_scenario21,same_scenario_different_participant,4.8029422679615985,-0.17063703537561903
PedNYC1_scenario21,PedNYC25_scenario3,different_scenario_different_participant,4.3809327064691725,0.11308513319745495
PedNYC1_scenario21,PedNYC25_scenario7,different_scenario_different_participant,3.919921671848446,-0.12912916829318966
PedNYC1_scenario21,PedNYC25_scenario15,different_scenario_different_participant,3.0003863623298215,0.47058418460643503
PedNYC1_scenario21,PedNYC25_scenario16,different_scenario_different_participant,3.2312603900577015,0.23801985561406214
PedNYC1_scenario21,PedNYC25_scenario21,same_scenario_different_participant,3.207163323222909,0.2903232156218638
PedNYC1_scenario21,PedNYC26_scenario3,different_scenario_different_participant,4.819608917917669,-0.4203153525116421
PedNYC1_scenario21,PedNYC26_scenario7,different_scenario_different_participant,5.571474508669305,-0.4700254027965185
PedNYC1_scenario21,PedNYC26_scenario12,different_scenario_different_participant,5.279012356121444,-0.5114129970138825
PedNYC1_scenario21,PedNYC26_scenario15,different_scenario_different_participant,3.8524151286485986,0.02061010891312487
PedNYC1_scenario21,PedNYC26_scenario16,different_scenario_different_participant,5.986012893002769,-0.7249320702412585
PedNYC1_scenario21,PedNYC26_scenario21,same_scenario_different_participant,6.360916254644714,-0.4845962915062305
PedNYC1_scenario21,PedNYC27_scenario21,same_scenario_different_participant,3.2904256156389207,0.6850189578815196
PedNYC1_scenario21,PedNYC28_scenario3,different_scenario_different_participant,1.6757600064904867,0.8415432231323992
PedNYC1_scenario21,PedNYC28_scenario7,different_scenario_different_participant,3.955996867257645,0.20566501339852583
PedNYC1_scenario21,PedNYC28_scenario12,different_scenario_different_participant,4.8239583225224125,-0.3310223928353617
PedNYC1_scenario21,PedNYC28_scenario15,different_scenario_different_participant,2.7613662595036175,0.7356136525611989
PedNYC1_scenario21,PedNYC28_scenario16,different_scenario_different_participant,2.515057052008718,0.679217158623754
PedNYC1_scenario21,PedNYC28_scenario21,same_scenario_different_participant,2.337232892104896,0.8432873327685528
PedNYC1_scenario21,PedNYC29_scenario3,different_scenario_different_participant,6.874687587483123,-0.5063997834419518
PedNYC1_scenario21,PedNYC29_scenario7,different_scenario_different_participant,6.219080694098726,-0.6280385886440221
PedNYC1_scenario21,PedNYC29_scenario12,different_scenario_different_participant,6.631557325621299,-0.8081690635127088
PedNYC1_scenario21,PedNYC29_scenario15,different_scenario_different_participant,5.522272630358605,-0.49841055126137523
PedNYC1_scenario21,PedNYC29_scenario21,same_scenario_different_participant,3.333317374922546,0.22413568396233197
PedNYC1_scenario21,PedNYC30_scenario3,different_scenario_different_participant,6.617382524259452,0.024578934898840443
PedNYC1_scenario21,PedNYC30_scenario12,different_scenario_different_participant,5.091922523279341,-0.575914721766341
PedNYC1_scenario21,PedNYC30_scenario15,different_scenario_different_participant,2.864637815995203,0.5717332809060299
PedNYC1_scenario21,PedNYC30_scenario16,different_scenario_different_participant,5.756988916287068,-0.5630410611508792
PedNYC1_scenario21,PedNYC30_scenario21,same_scenario_different_participant,4.579171329244246,0.026139200647934624
PedNYC1_scenario21,PedNYC31_scenario3,different_scenario_different_participant,8.121597061107638,-0.12469462915255525
PedNYC1_scenario21,PedNYC31_scenario12,different_scenario_different_participant,7.425959064800853,-0.0021516418293676676
PedNYC1_scenario21,PedNYC31_scenario15,different_scenario_different_participant,12.125498842417032,-0.015583299404798412
PedNYC2_scenario3,PedNYC2_scenario7,same_participant_different_scenario,5.101910393120455,-0.09569951955707356
PedNYC2_scenario3,PedNYC2_scenario12,same_participant_different_scenario,5.489424571203262,-0.758254721511721
PedNYC2_scenario3,PedNYC2_scenario15,same_participant_different_scenario,3.6325115050611285,0.4844822972096152
PedNYC2_scenario3,PedNYC2_scenario16,same_participant_different_scenario,4.868881218900477,-0.1944998499662729
PedNYC2_scenario3,PedNYC2_scenario21,same_participant_different_scenario,3.447428466411142,0.5514498580515488
PedNYC2_scenario3,PedNYC3_scenario3,same_scenario_different_participant,3.3673044237716696,0.5891411637522873
PedNYC2_scenario3,PedNYC3_scenario7,different_scenario_different_participant,3.9693512402620517,0.4116518052126754
PedNYC2_scenario3,PedNYC3_scenario12,different_scenario_different_participant,4.480053414623118,0.2815078618068477
PedNYC2_scenario3,PedNYC3_scenario15,different_scenario_different_participant,4.642395221158886,-0.18704014467656638
PedNYC2_scenario3,PedNYC3_scenario16,different_scenario_different_participant,4.804939988249578,0.18276071663308502
PedNYC2_scenario3,PedNYC3_scenario21,different_scenario_different_participant,4.381448472324966,0.1542824729656228
PedNYC2_scenario3,PedNYC4_scenario3,same_scenario_different_participant,4.471804452398116,0.13982601914820925
PedNYC2_scenario3,PedNYC4_scenario7,different_scenario_different_participant,3.242313281880545,0.6600774523438153
PedNYC2_scenario3,PedNYC4_scenario12,different_scenario_different_participant,5.631437084573044,-0.1446963821377576
PedNYC2_scenario3,PedNYC4_scenario15,different_scenario_different_participant,5.575910535481098,-0.3603622115964924
PedNYC2_scenario3,PedNYC4_scenario16,different_scenario_different_participant,5.507429247552647,-0.3812189377547268
PedNYC2_scenario3,PedNYC4_scenario21,different_scenario_different_participant,6.1751086270535085,-0.5759457895319056
PedNYC2_scenario3,PedNYC5_scenario3,same_scenario_different_participant,4.8754031727633045,0.20514160131857362
PedNYC2_scenario3,PedNYC5_scenario7,different_scenario_different_participant,6.1637924893618905,0.01855029169731326
PedNYC2_scenario3,PedNYC5_scenario12,different_scenario_different_participant,6.927912651352151,-0.4612235861981153
PedNYC2_scenario3,PedNYC5_scenario15,different_scenario_different_participant,5.403636109546287,-0.35687449856007314
PedNYC2_scenario3,PedNYC5_scenario16,different_scenario_different_participant,6.155355106282548,-0.4983343188554661
PedNYC2_scenario3,PedNYC5_scenario21,different_scenario_different_participant,6.520867116249381,-0.5184213961404791
PedNYC2_scenario3,PedNYC6_scenario7,different_scenario_different_participant,5.536773412860467,0.05358265814806629
PedNYC2_scenario3,PedNYC6_scenario15_CSV_Scenario_Ped_15_Session_temp_2024_03_01_11_47_13_decoded,different_scenario_different_participant,9.944189028115979,-0.257869171524731
PedNYC2_scenario3,PedNYC6_scenario15_CSV_Scenario_Ped_15_Session_temp_2024_03_01_11_48_06_decoded,different_scenario_different_participant,13.038232832669658,-0.5644862668539585
PedNYC2_scenario3,PedNYC6_scenario15_CSV_Scenario_Ped_15_Session_temp_2024_03_01_11_52_52_decoded,different_scenario_different_participant,5.456841708973154,-0.14125809680231094
PedNYC2_scenario3,PedNYC6_scenario21_CSV_Scenario_Ped_21_Session_temp_2024_03_01_11_17_48_decoded,different_scenario_different_participant,9.373837124855108,-0.39287705137636997
PedNYC2_scenario3,PedNYC6_scenario21_CSV_Scenario_Ped_21_Session_temp_2024_03_01_11_18_30_decoded,different_scenario_different_participant,5.868929086228189,-0.807409779252108
PedNYC2_scenario3,PedNYC7_scenario3,same_scenario_different_participant,3.8687158538550372,0.34769679142818166
PedNYC2_scenario3,PedNYC7_scenario7,different_scenario_different_participant,4.791852863758395,-0.3444313696709336
PedNYC2_scenario3,PedNYC7_scenario12_CSV_Scenario_Ped_12_Session_temp_2024_03_01_15_26_15_decoded,different_scenario_different_participant,3.762716104617851,0.42149229512724373
PedNYC2_scenario3,PedNYC7_scenario12_CSV_Scenario_Ped_12_Session_temp_2024_03_01_15_27_41_decoded,different_scenario_different_participant,4.94136979384511,-0.03339512347472384
PedNYC2_scenario3,PedNYC7_scenario15,different_scenario_different_participant,4.8703362937284025,0.0037162981944873774
PedNYC2_scenario3,PedNYC7_scenario16,different_scenario_different_participant,3.899911310236622,0.37073243902177944
PedNYC2_scenario3,PedNYC7_scenario21,different_scenario_different_participant,5.899080752924784,-0.3977171261643859
PedNYC2_scenario3,PedNYC8_scenario3,same_scenario_different_participant,3.639306931110834,0.4737203651789397
