recording_identifier,pednyc_number,scenario_number,median_pedestrian_speed,peak_pedestrian_speed,median_positive_acceleration,median_deceleration_magnitude,low_motion_proportion,stop_start_count,recording_duration,head_rotation_event_count,median_absolute_head_rotation_rate,minimum_pedestrian_vehicle_distance,vehicle_speed_at_movement_onset,vehicle_deceleration_around_movement_onset,median_closing_speed
PedNYC8_scenario3,8,3,-0.26580571618808924,0.5825915367316398,0.17581924519267922,0.14379656003545566,-0.32110234547740873,-0.4119741317793409,-0.07773827189674432,-0.23219494768352306,0.1723413860905299,0.15758150353097272,-1.4199400939360336,0.1897498729348306,0.22246755295957016
PedNYC8_scenario7,8,7,2.175597339965474,0.44326381185011693,1.1908813057742944,1.1606178749580873,-1.7890844232566814,-0.6400312404429046,-0.4547840613786118,0.20671013635240465,-0.5183181951883001,-0.5748185261548712,-1.4522092765696626,-0.34955896860418006,0.7491042987833959
PedNYC8_scenario12,8,12,-0.2125620605405073,-0.1906350876811418,0.7694744709174446,0.24486477840472914,-0.15084959743655135,-0.1839170231157772,-0.416944147115288,-0.6711000317194508,-0.1745927705057565,0.2593822768901207,0.8455663631973643,-0.4840104785029837,1.7225885555363616
PedNYC8_scenario15,8,15,-0.1443299448117694,0.37871842436953096,1.0712323476278953,0.4352099376566819,-0.5528304916867063,-0.1839170231157772,-0.16187715433600988,-0.23219494768352306,-0.18588780441956196,-0.5019598739755424,-1.4522772893191744,-0.3700677773808663,0.6321106937202519
PedNYC8_scenario16,8,16,-0.18277909894219757,0.823708463627207,1.2041050802570537,1.3497567522636436,-0.9223986912921951,-0.1839170231157772,-1.035334527447971,-0.23219494768352306,1.6008788236560387,0.0722418543542717,-0.9978567123806551,0.6918391258252982,0.9488364711007647
PedNYC9_scenario3,9,3,0.21847311125706054,0.3274036617395702,0.3556952407944626,1.1230801127627696,-1.8954625425302187,-0.1839170231157772,-0.3176167109179884,0.20671013635240465,1.285351247509082,-0.07759536925124397,-0.07183834979067531,3.1492548051321325,0.2508116871168855
PedNYC9_scenario7,9,7,1.5885748166928806,-0.19007147466223845,-0.6394652355293384,0.21145013201609353,-0.5294277005914365,0.044140085547786485,-0.6019800227860839,0.6456152203883324,0.23113373508430388,-0.23451160742409133,0.7717446618968532,0.7745739822465756,2.1522959636553276
PedNYC9_scenario12,9,12,1.5056596530295003,-0.22067925679394385,0.9524611325634585,0.4906384437865228,-0.531840113060245,0.2721971942113502,-0.6819927834736993,0.20671013635240465,1.1030326733595168,0.250142474116313,-0.041208713996012725,-1.0684446554286386,2.3526261982760768
PedNYC9_scenario15,9,15,2.6586167001189267,0.17834059919787232,0.08869060805546052,0.3903731111142711,-1.0595246779282497,-0.6400312404429046,-1.0916338491544477,-0.23219494768352306,0.2698659208383024,-0.12348826234653033,0.6179935414618274,0.7860838986617034,-0.13120870278095428
PedNYC9_scenario16,9,16,-0.28409702986485125,-0.04759563058020788,0.7331315683489343,0.8623248056167201,0.016455944613929387,-0.1839170231157772,-1.3817210972247382,-0.23219494768352306,0.36176543304812087,-0.2229130691275865,1.0275859736734605,-1.0352757604989933,3.167961304890769
