pednyc_number,scenario_number,recording_identifier,source_decoded_csv_path,recording_duration,alignment_event,original_alignment_time,movement_onset_time,number_macro_segments,macro_phase_sequence,macro_phase_durations,total_low_motion_duration,acceleration_event_count,acceleration_event_duration,deceleration_event_count,deceleration_event_duration,pause_count,total_pause_duration,median_pause_duration,stop_start_count,head_rotation_event_count,median_absolute_head_rotation_rate,peak_absolute_head_rotation_rate,median_pedestrian_speed,peak_pedestrian_speed,median_positive_acceleration,median_deceleration_magnitude,low_motion_proportion,minimum_pedestrian_vehicle_distance,vehicle_speed_at_movement_onset,vehicle_deceleration_around_movement_onset,median_closing_speed,event_sequence,processing_status,quality_warnings
10,3,PedNYC10_scenario3,C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc10\scenario3\decoded_clean_PedNYC10_scenario3.csv,40.81665,pedestrian_movement_onset,10.651245,10.651245,5.0,low_motion -> acceleration -> crossing -> deceleration -> post_motion,low_motion:3.415;acceleration:3.335;crossing:14.509;deceleration:13.615;post_motion:5.943,17.207520000000002,5.0,6.617676000000001,3.0,2.9355459999999987,11.0,12.880858,0.5520009999999997,9.0,3.0,24.62266907190127,535.652018229167,0.358453189169624,1.4405006994873402,0.0796481306758251,0.1099056201857677,0.4215808989713757,5.590719754308289,6.879882642526294,1.514370232282374,0.0070804435648732,head_check -> low_motion -> head_check -> low_motion -> head_check -> low_motion -> acceleration -> crossing_commitment -> possible_yielding -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> acceleration -> deceleration -> crossing_commitment -> deceleration -> low_motion,success,
10,7,PedNYC10_scenario7,C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc10\scenario7\decoded_clean_PedNYC10_scenario7.csv,32.924438,pedestrian_movement_onset,4.890869,4.890869,5.0,low_motion -> acceleration -> crossing -> deceleration -> post_motion,low_motion:3.681;acceleration:1.253;crossing:12.097;deceleration:8.257;post_motion:7.637,7.343993999999999,10.0,11.154659999999996,3.0,2.694458000000002,4.0,5.891601,0.814819,3.0,1.0,23.593656862269004,301.3719926530473,0.4650108777518808,1.4636917853269191,0.1355238957311923,0.1235802752044356,0.2230560169318607,5.043276178684204,4.466717008121072,1.4081544588886,0.0617604357263484,low_motion -> head_check -> deceleration -> low_motion -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> deceleration -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> possible_yielding -> acceleration -> low_motion -> possible_hesitation -> acceleration -> crossing_commitment -> low_motion -> acceleration -> low_motion -> acceleration -> crossing_commitment,success,
10,12,PedNYC10_scenario12,C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc10\scenario12\decoded_clean_PedNYC10_scenario12.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,failed,"ValueError: validation failed: {'valid': False, 'row_count': 665, 'column_count': 3, 'missing_required': ['time', 'ped_x', 'ped_z', 'veh_x', 'veh_z'], 'empty_required': [], 'duplicate_columns': []}"
10,16,PedNYC10_scenario16,C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc10\scenario16\decoded_clean_PedNYC10_scenario16.csv,25.585693,pedestrian_movement_onset,14.454468,14.454468,5.0,low_motion -> acceleration -> crossing -> deceleration -> post_motion,low_motion:0.774;acceleration:3.586;crossing:14.216;deceleration:1.339;post_motion:5.671,19.286377,2.0,2.318359000000001,1.0,1.3388670000000005,4.0,17.291138,4.7963865000000006,2.0,0.0,12.265551721268649,204.641179212209,0.0490067047775909,1.0784522730918678,0.0536825114029159,0.0394020235335594,0.7537953730625939,6.172413806161122,9.666180601256746,0.0483587448513596,0.0205301170092455,low_motion -> acceleration -> possible_yielding -> acceleration -> crossing_commitment -> deceleration -> low_motion,success,
10,21,PedNYC10_scenario21,C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc10\scenario21\decoded_clean_PedNYC10_scenario21.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,failed,"ValueError: validation failed: {'valid': False, 'row_count': 967, 'column_count': 3, 'missing_required': ['time', 'ped_x', 'ped_z', 'veh_x', 'veh_z'], 'empty_required': [], 'duplicate_columns': []}"
11,3,PedNYC11_scenario3,C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc11\scenario3\decoded_clean_PedNYC11_scenario3.csv,38.288574,pedestrian_movement_onset,6.907471,6.907471,5.0,low_motion -> acceleration -> crossing -> deceleration -> post_motion,low_motion:6.324;acceleration:2.824;crossing:10.786;deceleration:17.349;post_motion:1.006,7.880613999999999,7.0,8.268066000000006,4.0,3.572388000000005,5.0,5.025023999999999,0.9134519999999996,3.0,4.0,20.36044962501865,3165.2859788173305,0.6729590934561788,1.1998343367195805,0.1099519952205974,0.115009377940837,0.2058215591941345,2.28973431920942,4.825270445354835,0.6787313876653275,0.0117989979122662,low_motion -> head_check -> low_motion -> possible_hesitation -> acceleration -> low_motion -> head_check -> deceleration -> head_check -> low_motion -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> possible_yielding -> crossing_commitment -> acceleration -> possible_yielding -> head_check -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> crossing_commitment -> deceleration -> low_motion,success,
11,7,PedNYC11_scenario7,C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc11\scenario7\decoded_clean_PedNYC11_scenario7.csv,38.849487,pedestrian_movement_onset,11.836548,11.836548,5.0,low_motion -> acceleration -> crossing -> deceleration -> post_motion,low_motion:10.592;acceleration:3.962;crossing:6.008;deceleration:17.286;post_motion:1.002,12.418945000000004,4.0,6.0180649999999964,4.0,4.017334999999992,3.0,11.37768600000001,0.4255370000000056,1.0,2.0,8.11596511314625,501.3714080963245,0.6172346245537759,1.15901304130836,0.0705008988483166,0.0529576972083886,0.319668185065095,4.264084264837053,6.306038449187728,0.4656206059428994,0.0089223707019756,low_motion -> acceleration -> crossing_commitment -> possible_yielding -> crossing_commitment -> acceleration -> head_check -> deceleration -> crossing_commitment -> deceleration -> head_check -> acceleration -> crossing_commitment -> deceleration -> crossing_commitment -> acceleration -> deceleration -> low_motion,success,
11,12,PedNYC11_scenario12,C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc11\scenario12\decoded_clean_PedNYC11_scenario12.csv,31.668457,pedestrian_movement_onset,12.522461,12.522461,5.0,low_motion -> acceleration -> crossing -> deceleration -> post_motion,low_motion:11.390;acceleration:3.589;crossing:2.081;deceleration:11.727;post_motion:2.881,14.658447,6.0,7.224119999999997,1.0,2.225586,2.0,14.263916,7.131958,0.0,1.0,6.515053095379851,2965.4913891201563,0.2844384007140802,1.2940997787479902,0.0471775193539198,0.0508329675391014,0.462872156985735,12.265601401313717,5.293434546976161,0.1570363337181127,0.1098280908393804,head_check -> low_motion -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> low_motion,success,
11,15,PedNYC11_scenario15,C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc11\scenario15\decoded_clean_PedNYC11_scenario15.csv,52.461426,pedestrian_movement_onset,12.301147,12.301147,5.0,low_motion -> acceleration -> crossing -> deceleration -> post_motion,low_motion:2.715;acceleration:0.304;crossing:23.246;deceleration:0.046;post_motion:26.150,27.608155000000004,7.0,8.924195000000001,0.0,0.0,5.0,25.438111000000003,2.959839000000001,3.0,1.0,8.752352153753339,1475.1315064468065,0.1191596928650964,1.1068485150242076,0.0573910608356278,0.0642506461445562,0.5262562820919127,2.803193491796727,3.3983713486663785,-0.5478507643372594,0.0280053523272858,head_check -> low_motion -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> possible_yielding -> crossing_commitment -> possible_yielding -> acceleration -> crossing_commitment -> possible_yielding -> crossing_commitment -> possible_yielding -> low_motion,success,
11,16,PedNYC11_scenario16,C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc11\scenario16\decoded_clean_PedNYC11_scenario16.csv,27.16626,pedestrian_movement_onset,11.572266,11.572266,5.0,low_motion -> acceleration -> crossing -> deceleration -> post_motion,low_motion:3.172;acceleration:3.967;crossing:8.629;deceleration:9.855;post_motion:1.543,11.864745999999998,3.0,5.989991000000002,1.0,2.430664,6.0,10.039062000000005,1.213013000000001,4.0,0.0,8.158714436459231,221.4190522381625,0.2737733884814807,1.391205022664566,0.1105526574139371,0.0901734321093821,0.4367456543521264,6.944910669006511,4.352189391937574,-0.7758949591758202,0.0340793830093439,low_motion -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> possible_yielding -> crossing_commitment -> deceleration -> crossing_commitment -> low_motion,success,
11,21,PedNYC11_scenario21,C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc11\scenario21\decoded_clean_PedNYC11_scenario21.csv,38.591309,pedestrian_movement_onset,10.929688,10.929688,5.0,low_motion -> acceleration -> crossing -> deceleration -> post_motion,low_motion:1.489;acceleration:0.630;crossing:18.378;deceleration:10.411;post_motion:7.683,13.425050000000008,4.0,5.149171000000003,2.0,2.305176000000001,10.0,10.020264000000005,1.108887000000002,8.0,2.0,16.97629961415971,432.057412686038,0.2376454864570797,1.3246525542538214,0.1069254211569428,0.1189563313770609,0.3478775493207552,3.5823025114151417,4.055265523604422,-0.2342039870634033,0.0023973791872096,low_motion -> acceleration -> deceleration -> acceleration -> crossing_commitment -> possible_yielding -> crossing_commitment -> possible_yielding -> crossing_commitment -> acceleration -> crossing_commitment -> possible_yielding -> acceleration -> crossing_commitment -> possible_yielding -> deceleration -> head_check -> low_motion -> head_check -> low_motion,success,
12,3,PedNYC12_scenario3,C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc12\scenario3\decoded_clean_PedNYC12_scenario3.csv,35.649414,pedestrian_movement_onset,10.535156,10.535156,5.0,low_motion -> acceleration -> crossing -> deceleration -> post_motion,low_motion:0.809;acceleration:1.105;crossing:17.086;deceleration:15.707;post_motion:0.942,11.095703,5.0,7.761961999999999,2.0,2.645263,4.0,9.027342,0.7189935000000006,3.0,2.0,16.880192221159337,329.48694447096074,0.6763767659230842,1.2888809078789525,0.1066253141472731,0.0997046478942076,0.3112450319660233,4.183717156624798,6.459658252531678,0.1402433069111543,-0.0010204160486653,low_motion -> acceleration -> crossing_commitment -> possible_yielding -> acceleration -> possible_yielding -> acceleration -> head_check -> deceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> head_check -> crossing_commitment -> deceleration -> low_motion,success,
12,7,PedNYC12_scenario7,C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc12\scenario7\decoded_clean_PedNYC12_scenario7.csv,32.385986,pedestrian_movement_onset,9.39917,9.39917,5.0,low_motion -> acceleration -> crossing -> deceleration -> post_motion,low_motion:1.333;acceleration:1.766;crossing:14.538;deceleration:2.831;post_motion:11.918,10.602783000000002,7.0,8.552735000000002,2.0,2.9060060000000014,6.0,8.864258000000005,0.5926514999999999,6.0,2.0,26.787339510031032,485.7283329652423,0.4893524480757879,1.5906710249795604,0.1574822982633674,0.1282801305914164,0.3273879943009918,2.683702861149543,4.895928510957994,0.2474868112338129,0.1351443620119846,low_motion -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> head_check -> possible_yielding -> low_motion -> head_check -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> crossing_commitment -> deceleration -> low_motion,success,
12,12,PedNYC12_scenario12,C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc12\scenario12\decoded_clean_PedNYC12_scenario12.csv,31.065674,pedestrian_movement_onset,12.857666,12.857666,5.0,low_motion -> acceleration -> crossing -> deceleration -> post_motion,low_motion:0.378;acceleration:2.588;crossing:15.001;deceleration:11.329;post_motion:1.769,13.914063,2.0,3.777099999999997,3.0,4.603272999999998,8.0,11.240722,0.6843260000000013,6.0,3.0,26.321764905116098,2603.510062756456,0.5817310425084014,1.5416199294702997,0.1111648564359301,0.1196376828545176,0.4478918757725971,11.515924402531295,5.832189112503489,0.1137876638256018,0.1249938697519878,low_motion -> head_check -> low_motion -> acceleration -> crossing_commitment -> head_check -> crossing_commitment -> deceleration -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> head_check -> crossing_commitment -> deceleration -> low_motion,success,
12,15,PedNYC12_scenario15,C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc12\scenario15\decoded_clean_PedNYC12_scenario15.csv,40.235107,pedestrian_movement_onset,0.697754,0.697754,4.0,low_motion -> acceleration -> crossing -> deceleration,low_motion:0.795;acceleration:19.995;crossing:6.161;deceleration:13.284,11.935546,10.0,11.364258000000005,6.0,5.447020999999996,6.0,9.900880999999998,0.7252199999999998,5.0,2.0,21.094693380795302,3382.6306502626726,0.4000305742303823,1.4117884811946564,0.1554709901206171,0.1376734350793073,0.2966450667075397,3.868106897112203,1.5258067442781318e-05,7.144154349718857e-05,0.0343408256817721,head_check -> possible_hesitation -> low_motion -> head_check -> low_motion -> possible_hesitation -> crossing_commitment -> deceleration -> low_motion -> acceleration -> possible_hesitation -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> acceleration -> crossing_commitment -> acceleration -> possible_yielding -> crossing_commitment -> possible_yielding -> crossing_commitment -> possible_yielding -> low_motion -> acceleration -> crossing_commitment -> deceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> acceleration -> deceleration -> crossing_commitment -> deceleration -> crossing_commitment,success,
12,16,PedNYC12_scenario16,C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc12\scenario16\decoded_clean_PedNYC12_scenario16.csv,24.880127,pedestrian_movement_onset,13.993164,13.993164,5.0,low_motion -> acceleration -> crossing -> deceleration -> post_motion,low_motion:1.176;acceleration:3.183;crossing:12.821;deceleration:5.337;post_motion:2.363,14.534424,3.0,5.109374999999998,1.0,1.8203130000000023,7.0,12.750734000000003,0.5847169999999997,5.0,1.0,15.172719293823755,2005.2849037204928,0.0910717150741109,1.3458893828863052,0.0917239896228269,0.099152542606711,0.5841780470011266,7.554971907441465,6.039420686788571,0.2950367392524504,0.0540284006934233,low_motion -> head_check -> low_motion -> acceleration -> crossing_commitment -> acceleration -> possible_yielding -> crossing_commitment -> acceleration -> deceleration -> low_motion,success,
12,21,PedNYC12_scenario21,C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc12\scenario21\decoded_clean_PedNYC12_scenario21.csv,40.405762,pedestrian_movement_onset,14.041016,14.041016,5.0,low_motion -> acceleration -> crossing -> deceleration -> post_motion,low_motion:0.490;acceleration:0.591;crossing:19.876;deceleration:11.690;post_motion:7.758,20.379884000000004,5.0,8.174315000000002,5.0,4.650879,6.0,18.003904999999996,2.346434999999996,4.0,3.0,16.544127047234714,1966.3547525889485,0.1337254716120503,1.7171226972651177,0.1020854334983277,0.0905225150915641,0.5043806375932225,3.7010000675492702,4.559570988826408,0.4930713116560998,0.0061683780397376,head_check -> low_motion -> acceleration -> crossing_commitment -> possible_yielding -> deceleration -> head_check -> deceleration -> acceleration -> head_check -> acceleration -> deceleration -> acceleration -> deceleration -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> possible_yielding -> low_motion,success,
13,3,PedNYC13_scenario3,C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc13\scenario3\decoded_clean_PedNYC13_scenario3.csv,37.864014,pedestrian_movement_onset,10.812744,10.812744,5.0,low_motion -> acceleration -> crossing -> deceleration -> post_motion,low_motion:0.701;acceleration:0.701;crossing:19.954;deceleration:10.869;post_motion:5.639,15.411376,9.0,10.7666,5.0,6.61023,4.0,12.702515,2.4315184999999992,3.0,0.0,12.334389779457204,209.1896297494999,0.3728827759411177,1.470161236052955,0.108067965724509,0.1138183223489556,0.407019076213103,8.136149099435535,4.965938567803944,-0.2213025862289245,0.0330555544056514,low_motion -> acceleration -> low_motion -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> deceleration -> crossing_commitment -> deceleration -> low_motion -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> possible_yielding -> crossing_commitment -> possible_yielding -> deceleration -> acceleration -> deceleration -> crossing_commitment -> deceleration -> low_motion,success,
13,7,PedNYC13_scenario7,C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc13\scenario7\decoded_clean_PedNYC13_scenario7.csv,37.089722,pedestrian_movement_onset,9.108765,9.108765,5.0,low_motion -> acceleration -> crossing -> deceleration -> post_motion,low_motion:2.117;acceleration:1.322;crossing:16.489;deceleration:8.942;post_motion:8.220,14.069702000000005,4.0,8.067993000000001,4.0,5.265502999999999,4.0,12.673098,3.1712039999999995,2.0,0.0,15.346426639092329,391.1752813944832,0.3848681435194142,1.4144220431865002,0.1081634779414762,0.1153764649486499,0.3793423417948509,7.5317982271512385,4.596891387464954,0.353110585918138,0.1058619092169112,low_motion -> possible_hesitation -> acceleration -> deceleration -> low_motion -> acceleration -> crossing_commitment -> deceleration -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> crossing_commitment -> deceleration -> possible_yielding -> low_motion,success,
13,12,PedNYC13_scenario12,C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc13\scenario12\decoded_clean_PedNYC13_scenario12.csv,26.823181,pedestrian_movement_onset,11.797241,11.797241,5.0,low_motion -> acceleration -> crossing -> deceleration -> post_motion,low_motion:1.882;acceleration:3.965;crossing:9.391;deceleration:6.933;post_motion:4.652,15.420105,2.0,4.857788000000001,2.0,2.8818060000000045,3.0,14.732605000000005,4.652405000000002,1.0,1.0,14.95954979535234,243.37635434523773,0.0732896528311875,1.5903945105864528,0.0879637364338084,0.0541024242836524,0.5748798026602437,16.97134106323708,10.891059822040406,-0.5832940446135115,0.0007487478061191,head_check -> low_motion -> acceleration -> crossing_commitment -> deceleration -> acceleration -> crossing_commitment -> deceleration -> crossing_commitment -> low_motion,success,
13,15,PedNYC13_scenario15,C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc13\scenario15\decoded_clean_PedNYC13_scenario15.csv,46.733398,pedestrian_movement_onset,6.358154,6.358154,4.0,low_motion -> acceleration -> crossing -> deceleration,low_motion:0.875;acceleration:22.647;crossing:7.476;deceleration:15.736,24.581177000000004,5.0,7.121091999999999,1.0,2.937745,6.0,22.866944000000004,3.5985115,4.0,1.0,6.98160615411293,2566.3512344857727,0.1119429552365845,1.3390335063559902,0.0562880760756886,0.0713364330704984,0.5259873677492914,6.06019087480682,1.831306591649856,0.4400582967996995,-0.0002791954514513,head_check -> low_motion -> possible_hesitation -> low_motion -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> possible_yielding -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> low_motion,success,
13,16,PedNYC13_scenario16,C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc13\scenario16\decoded_clean_PedNYC13_scenario16.csv,32.565552,pedestrian_movement_onset,1.331421,1.331421,5.0,low_motion -> acceleration -> crossing -> deceleration -> post_motion,low_motion:0.731;acceleration:1.911;crossing:15.737;deceleration:8.376;post_motion:5.810,15.799071999999995,9.0,8.598514000000002,2.0,2.336670000000001,10.0,11.668089999999996,0.9788815000000008,9.0,2.0,18.38201649431858,471.2717819850595,0.1519666849184773,1.1309101980926313,0.112429073175778,0.1238282590109409,0.4851467587590714,6.753722814123663,0.0004330435004962,9.967824881104542e-05,0.0291184722756507,head_check -> acceleration -> low_motion -> acceleration -> deceleration -> low_motion -> possible_hesitation -> acceleration -> head_check -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> low_motion,success,
13,21,PedNYC13_scenario21,C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc13\scenario21\decoded_clean_PedNYC13_scenario21.csv,37.412842,pedestrian_movement_onset,0.460815,0.460815,4.0,low_motion -> acceleration -> crossing -> deceleration,low_motion:0.636;acceleration:19.116;crossing:8.068;deceleration:9.592,15.378052999999996,7.0,8.285400000000003,3.0,2.637083999999997,8.0,13.123657,1.4782105,7.0,1.0,17.083736751769372,388.5983512246748,0.2477744105337306,1.4512918714281766,0.1173326712725854,0.1549091743990452,0.4110367504291707,7.654794759289648,0.0004995090151561,0.0498879996612221,0.0298735785422946,acceleration -> deceleration -> low_motion -> acceleration -> deceleration -> low_motion -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> head_check -> acceleration -> crossing_commitment -> deceleration -> crossing_commitment -> acceleration -> possible_yielding -> low_motion -> possible_hesitation -> low_motion,success,
15,3,PedNYC15_scenario3,C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc15\scenario3\decoded_clean_PedNYC15_scenario3.csv,34.69165,pedestrian_movement_onset,8.924561,8.924561,5.0,low_motion -> acceleration -> crossing -> deceleration -> post_motion,low_motion:1.008;acceleration:0.333;crossing:17.126;deceleration:8.667;post_motion:7.558,15.357910000000006,7.0,8.208617999999998,1.0,1.6666260000000008,4.0,14.524536000000008,3.345458500000002,2.0,1.0,7.674482482401245,839.5578117445763,0.6029622401550688,1.8188841259417527,0.0930014999253269,0.1065597997754175,0.4426975943778979,7.259607185794239,7.884631702002011,0.6460242487623822,0.0045485440308681,head_check -> low_motion -> acceleration -> crossing_commitment -> possible_yielding -> crossing_commitment -> acceleration -> crossing_commitment -> possible_yielding -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> possible_yielding -> acceleration -> possible_yielding -> crossing_commitment -> deceleration -> low_motion -> acceleration -> crossing_commitment -> low_motion,success,
15,12,PedNYC15_scenario12,C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc15\scenario12\decoded_clean_PedNYC15_scenario12.csv,40.799927,pedestrian_movement_onset,2.757446,2.757446,5.0,low_motion -> acceleration -> crossing -> deceleration -> post_motion,low_motion:1.841;acceleration:1.042;crossing:18.084;deceleration:4.792;post_motion:15.042,17.007690000000004,8.0,11.833618,7.0,8.291991999999995,12.0,11.507689999999991,0.8749999999999996,10.0,2.0,31.40664595335457,1128.6244561703963,0.202636000428,1.870751836884854,0.1591639299816701,0.171472714405955,0.4168558929039261,9.826056988644238,3.8843894266779273,1.554372109341221,0.0395836876737391,low_motion -> head_check -> low_motion -> head_check -> possible_hesitation -> low_motion -> acceleration -> low_motion -> acceleration -> low_motion -> acceleration -> crossing_commitment -> deceleration -> acceleration -> deceleration -> acceleration -> deceleration -> acceleration -> crossing_commitment -> possible_yielding -> crossing_commitment -> deceleration -> crossing_commitment -> deceleration -> low_motion -> acceleration -> deceleration -> low_motion -> acceleration -> deceleration -> possible_hesitation -> low_motion,success,
15,15,PedNYC15_scenario15,C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc15\scenario15\decoded_clean_PedNYC15_scenario15.csv,42.935181,pedestrian_movement_onset,10.382324,10.382324,5.0,low_motion -> acceleration -> crossing -> deceleration -> post_motion,low_motion:2.966;acceleration:2.875;crossing:16.542;deceleration:5.708;post_motion:14.844,21.510864,7.0,8.708618000000003,4.0,4.833496000000002,8.0,18.260863999999994,2.729248,7.0,1.0,10.819456592606317,261.3715537145459,0.1437914973139525,1.7928160218794755,0.0915183863673302,0.1063885095923198,0.5010078797618205,3.488809457642926,5.0674978369518096,0.905043984792621,0.0305392935805169,low_motion -> acceleration -> low_motion -> acceleration -> deceleration -> acceleration -> deceleration -> acceleration -> deceleration -> crossing_commitment -> acceleration -> deceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> possible_yielding -> crossing_commitment -> possible_yielding -> crossing_commitment -> possible_yielding -> low_motion -> head_check -> low_motion,success,
15,16,PedNYC15_scenario16,C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc15\scenario16\decoded_clean_PedNYC15_scenario16.csv,29.135742,pedestrian_movement_onset,3.09082,3.09082,5.0,low_motion -> acceleration -> crossing -> deceleration -> post_motion,low_motion:1.424;acceleration:2.625;crossing:10.709;deceleration:11.292;post_motion:3.086,4.666869999999999,10.0,11.333616000000005,7.0,8.374876,5.0,2.541626000000001,0.4166259999999999,5.0,1.0,12.879612419611878,432.0722139348829,0.4785262776533567,1.417222497790843,0.2536188794888624,0.2226280613806001,0.1601768027737203,8.619540034524967,1.95601772169812,1.3311191857070992,0.0605687684750566,low_motion -> head_check -> low_motion -> acceleration -> deceleration -> acceleration -> deceleration -> low_motion -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> acceleration -> deceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> crossing_commitment -> acceleration -> deceleration -> crossing_commitment -> deceleration -> acceleration -> crossing_commitment -> low_motion,success,
16,3,PedNYC16_scenario3,C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc16\scenario3\decoded_clean_PedNYC16_scenario3.csv,58.763184,pedestrian_movement_onset,10.845215,10.845215,5.0,low_motion -> acceleration -> crossing -> deceleration -> post_motion,low_motion:2.178;acceleration:0.375;crossing:27.250;deceleration:5.208;post_motion:23.751,30.667236000000013,10.0,10.750489000000002,4.0,3.9584959999999967,13.0,26.083740000000013,0.5417480000000001,12.0,1.0,15.384154700338966,525.5188649100753,0.1249613065317283,1.3258732548412944,0.0859357789809008,0.0851884412622979,0.5218783924301994,4.145729422452698,8.055228666364911,0.9503355047067676,0.0001189530537209,low_motion -> head_check -> low_motion -> acceleration -> crossing_commitment -> acceleration -> possible_yielding -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> low_motion -> acceleration -> deceleration -> low_motion,success,
16,7,PedNYC16_scenario7,C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc16\scenario7\decoded_clean_PedNYC16_scenario7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,failed,"ValueError: validation failed: {'valid': False, 'row_count': 867, 'column_count': 3, 'missing_required': ['time', 'ped_x', 'ped_z', 'veh_x', 'veh_z'], 'empty_required': [], 'duplicate_columns': []}"
