participant_id,recording_identifier,scenario,progress_percent,ped_x,ped_z,veh_x,veh_z
PedNYC28,PedNYC28_scenario21,21,93.0,-2.3036871410087802,52.29907643219309,1.3890616952506896,61.238427934067296
PedNYC28,PedNYC28_scenario21,21,94.0,-2.3080818591529058,52.186197747197276,1.2530454775353173,60.975691798429146
PedNYC28,PedNYC28_scenario21,21,95.0,-2.3214312725555075,52.079321113632844,1.10846833986256,60.729364227497044
PedNYC28,PedNYC28_scenario21,21,96.0,-2.329420306785932,51.979352655615045,0.9579126113627177,60.50148597335107
PedNYC28,PedNYC28_scenario21,21,97.0,-2.31468536604818,51.91055772036854,0.8024067137928568,60.29285157921329
PedNYC28,PedNYC28_scenario21,21,98.0,-2.2791973027125287,51.87602294584368,0.6447569188827397,60.10231044497498
PedNYC28,PedNYC28_scenario21,21,99.0,-2.238815296291106,51.86773756633674,0.48708989868574404,59.927273477686995
PedNYC28,PedNYC28_scenario21,21,100.0,-2.208653688430786,51.87666702270508,0.3302553296089172,59.767391204833984
PedNYC29,PedNYC29_scenario21,21,0.0,-2.044377565383911,70.1102294921875,2.399066686630249,96.19465637207033
PedNYC29,PedNYC29_scenario21,21,1.0,-2.0103156927920875,69.92591623098522,2.414500026903119,94.94054282651987
PedNYC29,PedNYC29_scenario21,21,2.0,-1.8526471366953006,69.72529753036767,2.4157554557667917,93.66847494154784
PedNYC29,PedNYC29_scenario21,21,3.0,-1.7969130753352138,69.50958060797873,2.415424588056194,92.37602424488895
PedNYC29,PedNYC29_scenario21,21,4.0,-1.8180172402542971,69.19372387038797,2.4106176472211214,91.06300035162675
PedNYC29,PedNYC29_scenario21,21,5.0,-1.7962665179087431,68.90094303770907,2.4010653492850316,89.73408949792505
PedNYC29,PedNYC29_scenario21,21,6.0,-1.7340788288590248,68.5429617667488,2.386555885913273,88.3924380696903
PedNYC29,PedNYC29_scenario21,21,7.0,-1.7613689487911588,68.24157872904739,2.366967755292821,87.0396805731862
PedNYC29,PedNYC29_scenario21,21,8.0,-1.8270551622476936,67.90203483125165,2.342236110841398,85.67768847803171
PedNYC29,PedNYC29_scenario21,21,9.0,-1.7742691364384298,67.59356363081328,2.3148213116990592,84.3114304972817
PedNYC29,PedNYC29_scenario21,21,10.0,-1.69871932795458,67.24806650696013,2.2879025658108008,82.96710265951128
PedNYC29,PedNYC29_scenario21,21,11.0,-1.748804038007104,66.91424429295557,2.2646101881916865,81.69538991412864
PedNYC29,PedNYC29_scenario21,21,12.0,-1.7948774419549325,66.57438338425565,2.2462206201559978,80.5211758891373
PedNYC29,PedNYC29_scenario21,21,13.0,-1.7273870145912298,66.22852221165685,2.2304409762758906,79.43928231952982
PedNYC29,PedNYC29_scenario21,21,14.0,-1.6885855589436813,65.85114954033882,2.2154554703836684,78.44258327894138
PedNYC29,PedNYC29_scenario21,21,15.0,-1.7752324587368784,65.4948021478159,2.200222972126416,77.5243460398967
PedNYC29,PedNYC29_scenario21,21,16.0,-1.7691872223794978,65.13654969777825,2.185895755955963,76.6783117382077
PedNYC29,PedNYC29_scenario21,21,17.0,-1.6833959787818802,64.75426451671309,2.1738757821888868,75.89874278746686
PedNYC29,PedNYC29_scenario21,21,18.0,-1.7092202337260527,64.40613908899518,2.165172581692915,75.18039033166536
PedNYC29,PedNYC29_scenario21,21,19.0,-1.746558400311601,64.03857127105005,2.1583646672801144,74.51847731098565
PedNYC29,PedNYC29_scenario21,21,20.0,-1.6580110141191196,63.68658887346023,2.1529818182211975,73.90862127696397
PedNYC29,PedNYC29_scenario21,21,21.0,-1.5607998092336737,63.33646905190471,2.1483471057818577,73.3552297188296
PedNYC29,PedNYC29_scenario21,21,22.0,-1.5836992684582174,62.998638575442136,2.1445936286628706,72.91424448569666
PedNYC29,PedNYC29_scenario21,21,23.0,-1.587054360171876,62.671910961318645,2.142032851496017,72.63483479509851
PedNYC29,PedNYC29_scenario21,21,24.0,-1.5122503399189118,62.35601948407774,2.141117133687576,72.5429125456035
PedNYC29,PedNYC29_scenario21,21,25.0,-1.5068040512133838,62.0688331424282,2.1411137575624166,72.54264066924343
PedNYC29,PedNYC29_scenario21,21,26.0,-1.6005568141907172,61.78454513220375,2.1411148279651813,72.54276256399035
PedNYC29,PedNYC29_scenario21,21,27.0,-1.6549290904375211,61.51407898443545,2.1411190032958984,72.54311615955278
PedNYC29,PedNYC29_scenario21,21,28.0,-1.6463898094871656,61.20541665118594,2.1411061460054976,72.54195061953078
PedNYC29,PedNYC29_scenario21,21,29.0,-1.6959014218729795,60.93357481334387,2.1408458004516655,72.51852894692725
PedNYC29,PedNYC29_scenario21,21,30.0,-1.7623253636527874,60.63314497087219,2.1399412396937794,72.43694435308045
PedNYC29,PedNYC29_scenario21,21,31.0,-1.736794759339076,60.37794741528419,2.1380207872348365,72.26432392844701
PedNYC29,PedNYC29_scenario21,21,32.0,-1.648900462063605,60.09481718134927,2.1351642933207096,71.98687317780161
PedNYC29,PedNYC29_scenario21,21,33.0,-1.6941490265477042,59.775450826475556,2.1314191241656344,71.62055256428783
PedNYC29,PedNYC29_scenario21,21,34.0,-1.7972132133241667,59.49429265691316,2.1261043248031424,71.19098784417227
PedNYC29,PedNYC29_scenario21,21,35.0,-1.8015975942345632,59.21393405043516,2.120332391514502,70.76980516360189
PedNYC29,PedNYC29_scenario21,21,36.0,-1.7362967727484382,58.912245243596026,2.115518226705435,70.37991606293394
PedNYC29,PedNYC29_scenario21,21,37.0,-1.7552201693280551,58.63074877803809,2.1113653234858183,70.02050073090028
PedNYC29,PedNYC29_scenario21,21,38.0,-1.8057446402322042,58.34053518070316,2.1076546970840027,69.6892936047209
PedNYC29,PedNYC29_scenario21,21,39.0,-1.7293143311167871,58.03314517040922,2.1042665648289955,69.38403602100647
PedNYC29,PedNYC29_scenario21,21,40.0,-1.64720069708609,57.7399331292345,2.1010492692760208,69.09153296431087
PedNYC29,PedNYC29_scenario21,21,41.0,-1.6892186753601777,57.36442360600927,2.0975325712477177,68.76862332419572
PedNYC29,PedNYC29_scenario21,21,42.0,-1.7169154492897154,57.07420841444255,2.0933591179733675,68.38128766897837
PedNYC29,PedNYC29_scenario21,21,43.0,-1.6694860934851439,56.74956683094979,2.08792529311021,67.92267708956662
PedNYC29,PedNYC29_scenario21,21,44.0,-1.6600053113513513,56.44234434811143,2.0812300762688776,67.43947224784579
PedNYC29,PedNYC29_scenario21,21,45.0,-1.7522972390645812,56.091067814468374,2.074107298981241,66.98759212840254
PedNYC29,PedNYC29_scenario21,21,46.0,-1.7837703797736417,55.80199211389273,2.0670630915221513,66.57073926519683
PedNYC29,PedNYC29_scenario21,21,47.0,-1.7469387813974298,55.418798613637406,2.060194791657987,66.18662273880956
PedNYC29,PedNYC29_scenario21,21,48.0,-1.7990149508934792,55.09646935688529,2.053544489404569,65.83256230695905
PedNYC29,PedNYC29_scenario21,21,49.0,-1.9417154854964196,54.74457142972353,2.04714394520546,65.50626234638784
PedNYC29,PedNYC29_scenario21,21,50.0,-1.9777373451418623,54.410571197026265,2.0410149211880793,65.20553730765934
PedNYC29,PedNYC29_scenario21,21,51.0,-1.9880885376262685,54.08872408452693,2.0351705354631004,64.92844062345256
PedNYC29,PedNYC29_scenario21,21,52.0,-2.0707285698921996,53.77349460655875,2.0294363338859203,64.6652030121291
PedNYC29,PedNYC29_scenario21,21,53.0,-2.1391298934504155,53.45063885780836,2.021915054239441,64.36631838831742
PedNYC29,PedNYC29_scenario21,21,54.0,-2.1038997367547205,53.13396490463706,2.011387261322779,63.98595211301596
PedNYC29,PedNYC29_scenario21,21,55.0,-2.1036682856671147,52.80729213389362,1.9917649827622979,63.495107367692476
PedNYC29,PedNYC29_scenario21,21,56.0,-2.2290443743872914,52.490824631139574,1.942082052945284,62.91026760776922
PedNYC29,PedNYC29_scenario21,21,57.0,-2.2780848982139053,52.25643986977763,1.8380804742294716,62.300613987533694
PedNYC29,PedNYC29_scenario21,21,58.0,-2.2684898314908795,51.97293603819657,1.670002019428275,61.695437249904096
PedNYC29,PedNYC29_scenario21,21,59.0,-2.340810782092175,51.73761712264941,1.4341033955215001,61.112043214990514
PedNYC29,PedNYC29_scenario21,21,60.0,-2.4387394164438256,51.61833965776403,1.1352101660969565,60.581553631445615
PedNYC29,PedNYC29_scenario21,21,61.0,-2.429081944576521,51.52780299272335,0.7842303389161666,60.11535567697498
PedNYC29,PedNYC29_scenario21,21,62.0,-2.30175195058812,51.440265525771935,0.3922921603936903,59.718120290975975
PedNYC29,PedNYC29_scenario21,21,63.0,-2.1859041222109448,51.36285130791538,-0.04279575011815905,59.38370573597035
PedNYC29,PedNYC29_scenario21,21,64.0,-2.0764600264618585,51.33129838158754,-0.5166984547184025,59.1098917056943
PedNYC29,PedNYC29_scenario21,21,65.0,-1.9511197180275786,51.34728858552073,-1.049534589842894,58.883209312318726
PedNYC29,PedNYC29_scenario21,21,66.0,-1.8429958920640441,51.35521153854592,-1.6444032113345746,58.68899121032586
PedNYC29,PedNYC29_scenario21,21,67.0,-1.775130087520212,51.362940231798355,-2.3087584361193465,58.507544866838195
PedNYC29,PedNYC29_scenario21,21,68.0,-1.8278562261628917,51.38612129959778,-3.055298043997587,58.335800206674435
PedNYC29,PedNYC29_scenario21,21,69.0,-1.9358957448835428,51.4265282223165,-3.889020785789886,58.19492919319294
PedNYC29,PedNYC29_scenario21,21,70.0,-1.9225280916687666,51.54352285017407,-4.815568357718806,58.09292118853897
PedNYC29,PedNYC29_scenario21,21,71.0,-1.7952544733556448,51.68246368020209,-5.831864169594441,58.01172659188269
PedNYC29,PedNYC29_scenario21,21,72.0,-1.7607964916739693,51.78095424834101,-6.924078645947648,57.92733011944682
PedNYC29,PedNYC29_scenario21,21,73.0,-1.8506194575890345,51.89333854599597,-8.076578634411728,57.81182671483474
PedNYC29,PedNYC29_scenario21,21,74.0,-1.9521478494477278,51.99939497272336,-9.286643494553905,57.6959984758381
PedNYC29,PedNYC29_scenario21,21,75.0,-1.9567762173285637,52.04477439435825,-10.53819783604901,57.61628301063519
PedNYC29,PedNYC29_scenario21,21,76.0,-1.912272292825699,52.04955547429671,-11.806204711375434,57.58106329648485
PedNYC29,PedNYC29_scenario21,21,77.0,-1.8860979502017106,52.04453751364108,-13.087057275454573,57.559964032138105
PedNYC29,PedNYC29_scenario21,21,78.0,-1.8742715269293657,52.04766919247438,-14.383516196704244,57.54140969128105
PedNYC29,PedNYC29_scenario21,21,79.0,-1.8754209791003371,52.04860397600781,-15.701872753947397,57.52601184589564
PedNYC29,PedNYC29_scenario21,21,80.0,-1.8700925169092812,52.04596910945434,-17.040993710477903,57.507932590144996
PedNYC29,PedNYC29_scenario21,21,81.0,-1.8741603899254673,52.03902153590192,-18.401027756064494,57.49373538901849
