"pednyc","scenario","source_path","destination_path","file_size_bytes","copy_status"
"PedNYC12","16","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC12\CSV_Scenario-Ped-16_Session-temp_2024-03-07-13-34-27_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc12\scenario16\decoded_clean_PedNYC12_scenario16.csv","10092311","copied"
"PedNYC12","21","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC12\CSV_Scenario-Ped-21_Session-temp_2024-03-07-14-05-37_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc12\scenario21\decoded_clean_PedNYC12_scenario21.csv","16121286","copied"
"PedNYC12","3","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC12\CSV_Scenario-Ped-3_Session-temp_2024-03-07-14-01-40_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc12\scenario3\decoded_clean_PedNYC12_scenario3.csv","14273605","copied"
"PedNYC12","7","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC12\CSV_Scenario-Ped-7_Session-temp_2024-03-07-13-47-46_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc12\scenario7\decoded_clean_PedNYC12_scenario7.csv","13321302","copied"
"PedNYC12","Practice","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC12\CSV_Scenario-Practice_Session-temp_2024-03-07-13-22-19_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc12\scenarioPractice\CSV_Scenario-Practice_Session-temp_2024-03-07-13-22-19_decoded.csv","81653841","copied"
"PedNYC13","101","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC13\CSV_Scenario-Ped-101_Session-temp_2024-03-08-15-52-39_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc13\scenario101\decoded_clean_PedNYC13_scenario101.csv","20823327","copied"
"PedNYC13","102","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC13\CSV_Scenario-Ped-102_Session-temp_2024-03-08-15-34-29_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc13\scenario102\decoded_clean_PedNYC13_scenario102.csv","12689953","copied"
"PedNYC13","103","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC13\CSV_Scenario-Ped-103_Session-temp_2024-03-08-15-38-14_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc13\scenario103\decoded_clean_PedNYC13_scenario103.csv","17019549","copied"
"PedNYC13","104","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC13\CSV_Scenario-Ped-104_Session-temp_2024-03-08-15-57-32_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc13\scenario104\decoded_clean_PedNYC13_scenario104.csv","20636819","copied"
"PedNYC13","105","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC13\CSV_Scenario-Ped-105_Session-temp_2024-03-08-15-58-43_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc13\scenario105\decoded_clean_PedNYC13_scenario105.csv","12701393","copied"
"PedNYC13","106","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC13\CSV_Scenario-Ped-106_Session-temp_2024-03-08-15-50-42_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc13\scenario106\decoded_clean_PedNYC13_scenario106.csv","24924883","copied"
"PedNYC13","12","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC13\CSV_Scenario-Ped-12_Session-temp_2024-03-08-15-31-16_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc13\scenario12\decoded_clean_PedNYC13_scenario12.csv","10109907","copied"
"PedNYC13","15","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC13\CSV_Scenario-Ped-15_Session-temp_2024-03-08-15-55-02_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc13\scenario15\decoded_clean_PedNYC13_scenario15.csv","19312507","copied"
"PedNYC13","16","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC13\CSV_Scenario-Ped-16_Session-temp_2024-03-08-15-45-28_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc13\scenario16\decoded_clean_PedNYC13_scenario16.csv","13406429","copied"
"PedNYC13","21","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC13\CSV_Scenario-Ped-21_Session-temp_2024-03-08-15-59-40_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc13\scenario21\decoded_clean_PedNYC13_scenario21.csv","14682507","copied"
"PedNYC13","3","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC13\CSV_Scenario-Ped-3_Session-temp_2024-03-08-15-54-02_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc13\scenario3\decoded_clean_PedNYC13_scenario3.csv","15175303","copied"
"PedNYC13","7","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC13\CSV_Scenario-Ped-7_Session-temp_2024-03-08-15-56-21_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc13\scenario7\decoded_clean_PedNYC13_scenario7.csv","14863970","copied"
"PedNYC13","Practice","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC13\CSV_Scenario-Practice_Session-temp_2024-03-08-15-06-38_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc13\scenarioPractice\CSV_Scenario-Practice_Session-temp_2024-03-08-15-06-38_decoded.csv","61035815","copied"
"PedNYC15","102","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC15\CSV_Scenario-Ped-102_Session-temp_2024-03-13-15-04-48_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc15\scenario102\decoded_clean_PedNYC15_scenario102.csv","16661983","copied"
"PedNYC15","103","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC15\CSV_Scenario-Ped-103_Session-temp_2024-03-13-15-00-03_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc15\scenario103\decoded_clean_PedNYC15_scenario103.csv","14635933","copied"
"PedNYC15","106","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC15\CSV_Scenario-Ped-106_Session-temp_2024-03-13-15-08-37_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc15\scenario106\decoded_clean_PedNYC15_scenario106.csv","19518825","copied"
"PedNYC15","12","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC15\CSV_Scenario-Ped-12_Session-temp_2024-03-13-15-12-28_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc15\scenario12\decoded_clean_PedNYC15_scenario12.csv","18091722","copied"
"PedNYC15","15","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC15\CSV_Scenario-Ped-15_Session-temp_2024-03-13-15-16-42_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc15\scenario15\decoded_clean_PedNYC15_scenario15.csv","19153277","copied"
"PedNYC15","16","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC15\CSV_Scenario-Ped-16_Session-temp_2024-03-13-15-24-24_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc15\scenario16\decoded_clean_PedNYC15_scenario16.csv","12894636","copied"
"PedNYC15","3","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC15\CSV_Scenario-Ped-3_Session-temp_2024-03-13-14-31-59_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc15\scenario3\decoded_clean_PedNYC15_scenario3.csv","15344904","copied"
"PedNYC15","Practice","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC15\CSV_Scenario-Practice_Session-temp_2024-03-13-14-26-52_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc15\scenarioPractice\CSV_Scenario-Practice_Session-temp_2024-03-13-14-26-52_decoded.csv","71260027","copied"
"PedNYC16","101","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC16\CSV_Scenario-Ped-101_Session-temp_2024-03-14-17-46-00_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc16\scenario101\decoded_clean_PedNYC16_scenario101.csv","17427265","copied"
"PedNYC16","102","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC16\CSV_Scenario-Ped-102_Session-temp_2024-03-14-16-54-14_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc16\scenario102\decoded_clean_PedNYC16_scenario102.csv","15941512","copied"
"PedNYC16","103","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC16\CSV_Scenario-Ped-103_Session-temp_2024-03-14-17-14-51_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc16\scenario103\decoded_clean_PedNYC16_scenario103.csv","14261132","copied"
"PedNYC16","104","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC16\CSV_Scenario-Ped-104_Session-temp_2024-03-14-17-11-42_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc16\scenario104\decoded_clean_PedNYC16_scenario104.csv","20294149","copied"
"PedNYC16","105","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC16\CSV_Scenario-Ped-105_Session-temp_2024-03-14-16-50-28_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc16\scenario105\decoded_clean_PedNYC16_scenario105.csv","20266594","copied"
"PedNYC16","106","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC16\CSV_Scenario-Ped-106_Session-temp_2024-03-14-17-43-20_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc16\scenario106\decoded_clean_PedNYC16_scenario106.csv","18800530","copied"
"PedNYC16","12","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC16\CSV_Scenario-Ped-12_Session-temp_2024-03-14-17-48-36_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc16\scenario12\decoded_clean_PedNYC16_scenario12.csv","13559407","copied"
"PedNYC16","15","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC16\CSV_Scenario-Ped-15_Session-temp_2024-03-14-17-01-18_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc16\scenario15\decoded_clean_PedNYC16_scenario15.csv","17940479","copied"
"PedNYC16","16","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC16\CSV_Scenario-Ped-16_Session-temp_2024-03-14-17-07-34_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc16\scenario16\CSV_Scenario-Ped-16_Session-temp_2024-03-14-17-07-34_decoded.csv","17592879","copied"
"PedNYC16","16","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC16\CSV_Scenario-Ped-16_Session-temp_2024-03-14-17-08-25_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc16\scenario16\CSV_Scenario-Ped-16_Session-temp_2024-03-14-17-08-25_decoded.csv","14539018","copied"
"PedNYC16","21","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC16\CSV_Scenario-Ped-21_Session-temp_2024-03-14-17-39-35_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc16\scenario21\CSV_Scenario-Ped-21_Session-temp_2024-03-14-17-39-35_decoded.csv","16346796","copied"
"PedNYC16","21","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC16\CSV_Scenario-Ped-21_Session-temp_2024-03-14-17-40-50_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc16\scenario21\CSV_Scenario-Ped-21_Session-temp_2024-03-14-17-40-50_decoded.csv","17990851","copied"
"PedNYC16","3","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC16\CSV_Scenario-Ped-3_Session-temp_2024-03-14-17-17-04_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc16\scenario3\decoded_clean_PedNYC16_scenario3.csv","25881594","copied"
"PedNYC16","7","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC16\CSV_Scenario-Ped-7_Session-temp_2024-03-14-17-04-32_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc16\scenario7\decoded_clean_PedNYC16_scenario7.csv","16038367","copied"
"PedNYC16","Practice","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC16\CSV_Scenario-Practice_Session-temp_2024-03-14-16-45-25_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc16\scenarioPractice\CSV_Scenario-Practice_Session-temp_2024-03-14-16-45-25_decoded.csv","80783234","copied"
"PedNYC17","101","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC17\CSV_Scenario-Ped-101_Session-temp_2024-03-18-15-03-26_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc17\scenario101\decoded_clean_PedNYC17_scenario101.csv","27558821","copied"
"PedNYC17","102","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC17\CSV_Scenario-Ped-102_Session-temp_2024-03-18-15-42-14_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc17\scenario102\decoded_clean_PedNYC17_scenario102.csv","15248136","copied"
"PedNYC17","103","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC17\CSV_Scenario-Ped-103_Session-temp_2024-03-18-14-58-23_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc17\scenario103\decoded_clean_PedNYC17_scenario103.csv","19145601","copied"
"PedNYC17","104","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC17\CSV_Scenario-Ped-104_Session-temp_2024-03-18-15-39-34_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc17\scenario104\decoded_clean_PedNYC17_scenario104.csv","18797790","copied"
"PedNYC17","105","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC17\CSV_Scenario-Ped-105_Session-temp_2024-03-18-14-52-17_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc17\scenario105\decoded_clean_PedNYC17_scenario105.csv","22137956","copied"
"PedNYC17","106","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC17\CSV_Scenario-Ped-106_Session-temp_2024-03-18-15-11-48_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc17\scenario106\decoded_clean_PedNYC17_scenario106.csv","21085273","copied"
"PedNYC17","12","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC17\CSV_Scenario-Ped-12_Session-temp_2024-03-18-15-15-07_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc17\scenario12\decoded_clean_PedNYC17_scenario12.csv","14218891","copied"
"PedNYC17","15","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC17\CSV_Scenario-Ped-15_Session-temp_2024-03-18-15-44-50_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc17\scenario15\decoded_clean_PedNYC17_scenario15.csv","14133727","copied"
"PedNYC17","16","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC17\CSV_Scenario-Ped-16_Session-temp_2024-03-18-15-33-16_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc17\scenario16\decoded_clean_PedNYC17_scenario16.csv","10326700","copied"
"PedNYC17","21","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC17\CSV_Scenario-Ped-21_Session-temp_2024-03-18-15-08-28_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc17\scenario21\decoded_clean_PedNYC17_scenario21.csv","22386289","copied"
"PedNYC17","3","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC17\CSV_Scenario-Ped-3_Session-temp_2024-03-18-15-18-26_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc17\scenario3\decoded_clean_PedNYC17_scenario3.csv","16497262","copied"
"PedNYC17","7","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC17\CSV_Scenario-Ped-7_Session-temp_2024-03-18-15-35-36_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc17\scenario7\decoded_clean_PedNYC17_scenario7.csv","13930941","copied"
"PedNYC17","Practice","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC17\CSV_Scenario-Practice_Session-temp_2024-03-18-14-46-52_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc17\scenarioPractice\CSV_Scenario-Practice_Session-temp_2024-03-18-14-46-52_decoded.csv","89700112","copied"
"PedNYC18","101","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC18\CSV_Scenario-Ped-101_Session-temp_2024-03-20-11-50-42_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc18\scenario101\decoded_clean_PedNYC18_scenario101.csv","18106909","copied"
"PedNYC18","102","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC18\CSV_Scenario-Ped-102_Session-temp_2024-03-20-11-55-41_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc18\scenario102\decoded_clean_PedNYC18_scenario102.csv","24188137","copied"
"PedNYC18","103","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC18\CSV_Scenario-Ped-103_Session-temp_2024-03-20-12-08-02_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc18\scenario103\decoded_clean_PedNYC18_scenario103.csv","12120327","copied"
"PedNYC18","106","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC18\CSV_Scenario-Ped-106_Session-temp_2024-03-20-12-13-21_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc18\scenario106\decoded_clean_PedNYC18_scenario106.csv","11640181","copied"
"PedNYC18","12","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC18\CSV_Scenario-Ped-12_Session-temp_2024-03-20-12-04-40_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc18\scenario12\decoded_clean_PedNYC18_scenario12.csv","12548773","copied"
"PedNYC18","21","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC18\CSV_Scenario-Ped-21_Session-temp_2024-03-20-12-10-57_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc18\scenario21\decoded_clean_PedNYC18_scenario21.csv","15287563","copied"
"PedNYC18","7","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC18\CSV_Scenario-Ped-7_Session-temp_2024-03-20-12-26-47_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc18\scenario7\decoded_clean_PedNYC18_scenario7.csv","12445243","copied"
"PedNYC18","Practice","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC18\CSV_Scenario-Practice_Session-temp_2024-03-20-11-46-04_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc18\scenarioPractice\CSV_Scenario-Practice_Session-temp_2024-03-20-11-46-04_decoded.csv","61219365","copied"
"PedNYC19","101","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC19\CSV_Scenario-Ped-101_Session-temp_2024-03-20-15-28-38_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc19\scenario101\decoded_clean_PedNYC19_scenario101.csv","14896562","copied"
"PedNYC19","102","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC19\CSV_Scenario-Ped-102_Session-temp_2024-03-20-14-46-12_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc19\scenario102\decoded_clean_PedNYC19_scenario102.csv","17870170","copied"
"PedNYC19","103","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC19\CSV_Scenario-Ped-103_Session-temp_2024-03-20-15-03-46_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc19\scenario103\decoded_clean_PedNYC19_scenario103.csv","18869645","copied"
"PedNYC19","104","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC19\CSV_Scenario-Ped-104_Session-temp_2024-03-20-14-51-08_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc19\scenario104\decoded_clean_PedNYC19_scenario104.csv","33197038","copied"
"PedNYC19","105","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC19\CSV_Scenario-Ped-105_Session-temp_2024-03-20-15-36-59_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc19\scenario105\decoded_clean_PedNYC19_scenario105.csv","12963810","copied"
"PedNYC19","106","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC19\CSV_Scenario-Ped-106_Session-temp_2024-03-20-15-14-20_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc19\scenario106\decoded_clean_PedNYC19_scenario106.csv","19376695","copied"
"PedNYC19","12","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC19\CSV_Scenario-Ped-12_Session-temp_2024-03-20-14-41-25_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc19\scenario12\decoded_clean_PedNYC19_scenario12.csv","12700579","copied"
"PedNYC19","15","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC19\CSV_Scenario-Ped-15_Session-temp_2024-03-20-15-31-18_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc19\scenario15\decoded_clean_PedNYC19_scenario15.csv","14432174","copied"
"PedNYC19","16","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC19\CSV_Scenario-Ped-16_Session-temp_2024-03-20-15-19-02_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc19\scenario16\decoded_clean_PedNYC19_scenario16.csv","11361445","copied"
"PedNYC19","21","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC19\CSV_Scenario-Ped-21_Session-temp_2024-03-20-15-34-11_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc19\scenario21\decoded_clean_PedNYC19_scenario21.csv","14379959","copied"
"PedNYC19","3","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC19\CSV_Scenario-Ped-3_Session-temp_2024-03-20-15-00-55_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc19\scenario3\decoded_clean_PedNYC19_scenario3.csv","15896776","copied"
"PedNYC19","7","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC19\CSV_Scenario-Ped-7_Session-temp_2024-03-20-14-55-57_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc19\scenario7\decoded_clean_PedNYC19_scenario7.csv","13386252","copied"
"PedNYC19","Practice","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC19\CSV_Scenario-Practice_Session-temp_2024-03-20-14-36-11_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc19\scenarioPractice\CSV_Scenario-Practice_Session-temp_2024-03-20-14-36-11_decoded.csv","94589648","copied"
"PedNYC20","102","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC20\CSV_Scenario-Ped-102_Session-temp_2024-03-22-15-09-43_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc20\scenario102\decoded_clean_PedNYC20_scenario102.csv","13827998","copied"
"PedNYC20","104","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC20\CSV_Scenario-Ped-104_Session-temp_2024-03-22-14-57-42_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc20\scenario104\CSV_Scenario-Ped-104_Session-temp_2024-03-22-14-57-42_decoded.csv","60685707","copied"
"PedNYC20","104","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC20\CSV_Scenario-Ped-104_Session-temp_2024-03-22-15-03-41_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc20\scenario104\CSV_Scenario-Ped-104_Session-temp_2024-03-22-15-03-41_decoded.csv","535485","copied"
