recording_identifier,scenario_number,aligned_time,interpolated_speed
PedNYC15_scenario12,12,1.3999999999999773,0.1452713021512661
PedNYC15_scenario12,12,1.499999999999977,0.17794448515194125
PedNYC15_scenario12,12,1.5999999999999766,0.19899632375472262
PedNYC15_scenario12,12,1.6999999999999762,0.20921657631883706
PedNYC15_scenario12,12,1.7999999999999758,0.20262011957947326
PedNYC15_scenario12,12,1.8999999999999755,0.20817773592655794
PedNYC15_scenario12,12,1.9999999999999751,0.2020004958828323
PedNYC15_scenario12,12,2.0999999999999748,0.20078078897909563
PedNYC15_scenario12,12,2.1999999999999744,0.1981782583905968
PedNYC15_scenario12,12,2.299999999999974,0.20492027142938402
PedNYC15_scenario12,12,2.3999999999999737,0.19811344741313322
PedNYC15_scenario12,12,2.4999999999999734,0.17674122947085308
PedNYC15_scenario12,12,2.599999999999973,0.14385411792873015
PedNYC15_scenario12,12,2.6999999999999726,0.10247910271885832
PedNYC15_scenario12,12,2.7999999999999723,0.0717437574444223
PedNYC15_scenario12,12,2.899999999999972,0.050140625457693336
PedNYC15_scenario12,12,2.9999999999999716,0.03890623947514735
PedNYC15_scenario12,12,3.0999999999999712,0.03417149760537438
PedNYC15_scenario12,12,3.199999999999971,0.039845388924485886
PedNYC15_scenario12,12,3.2999999999999705,0.05084632207381396
PedNYC15_scenario12,12,3.39999999999997,0.07102583692581645
PedNYC15_scenario12,12,3.49999999999997,0.09291944006040254
PedNYC15_scenario12,12,3.5999999999999694,0.10966293250177805
PedNYC15_scenario12,12,3.699999999999969,0.1182933804826635
PedNYC15_scenario12,12,3.7999999999999687,0.13002883376450422
PedNYC15_scenario12,12,3.8999999999999684,0.13805959771591905
PedNYC15_scenario12,12,3.999999999999968,0.1379071891449823
PedNYC15_scenario12,12,4.099999999999968,0.12953583414538222
PedNYC15_scenario12,12,4.199999999999967,0.10591256533957158
PedNYC15_scenario12,12,4.299999999999967,0.08371009913126118
PedNYC15_scenario12,12,4.399999999999967,0.06703404457516399
PedNYC15_scenario12,12,4.499999999999966,0.05892905688205696
PedNYC15_scenario12,12,4.599999999999966,0.050970510339607825
PedNYC15_scenario12,12,4.6999999999999655,0.04352486365119577
PedNYC15_scenario12,12,4.799999999999965,0.038944889820864526
PedNYC15_scenario12,12,4.899999999999965,0.0834790612133724
PedNYC15_scenario12,12,4.9999999999999645,0.267565776419571
PedNYC15_scenario12,12,5.099999999999964,0.3334493378339249
PedNYC15_scenario12,12,5.199999999999964,0.35327029697880474
PedNYC15_scenario12,12,5.299999999999963,0.2586861872850889
PedNYC15_scenario12,12,5.399999999999963,0.10830867856530617
PedNYC15_scenario12,12,5.499999999999963,0.06409166507237574
PedNYC15_scenario12,12,5.599999999999962,0.062485168801657436
PedNYC15_scenario12,12,5.699999999999962,0.08482510153425214
PedNYC15_scenario12,12,5.799999999999962,0.117297109137082
PedNYC15_scenario12,12,5.899999999999961,0.13705650117013837
PedNYC15_scenario12,12,5.999999999999961,0.13723053079619382
PedNYC15_scenario12,12,6.099999999999961,0.10407891989397351
PedNYC15_scenario12,12,6.19999999999996,0.07303972552890826
PedNYC15_scenario12,12,6.29999999999996,0.07545141897444485
PedNYC15_scenario12,12,6.3999999999999595,0.1135214569413452
PedNYC15_scenario12,12,6.499999999999959,0.18428407271223052
PedNYC15_scenario12,12,6.599999999999959,0.2786502361482276
PedNYC15_scenario12,12,6.699999999999958,0.37771942744066417
